time,direction,signal,close_im1000,close_ic500,next_close_im1000,next_close_ic500,ret_next_im1000,ret_next_ic500,trade_ret
2025-03-05,short_IM1000_long_IC500,-1,6313.0,5905.8,6475.8,6020.0,0.02578805639157289,0.01933692302482304,-0.0064511333667498505
2025-03-06,long_IM1000_short_IC500,1,6475.8,6020.0,6452.8,5992.4,-0.0035516847339325253,-0.004584717607973521,0.0010330328740409955
2025-03-07,long_IM1000_short_IC500,1,6452.8,5992.4,6427.4,5961.2,-0.003936275725266669,-0.005206595020359139,0.0012703192950924702
2025-03-10,long_IM1000_short_IC500,1,6427.4,5961.2,6490.0,6011.0,0.009739552540685148,0.008354022679997408,0.0013855298606877398
2025-03-11,long_IM1000_short_IC500,1,6490.0,6011.0,6513.8,6019.0,0.003667180277349802,0.0013308933621694052,0.0023362869151803967
2025-03-12,short_IM1000_long_IC500,-1,6513.8,6019.0,6426.0,5967.8,-0.013479075194203105,-0.00850639641136397,0.004972678782839135
2025-03-13,long_IM1000_short_IC500,1,6426.0,5967.8,6562.8,6096.2,0.02128851540616239,0.021515466336003097,-0.00022695092984070797
2025-03-14,short_IM1000_long_IC500,-1,6562.8,6096.2,6543.4,6083.0,-0.002956055342232089,-0.0021652832912305575,0.0007907720510015315
2025-03-17,short_IM1000_long_IC500,-1,6543.4,6083.0,6577.0,6112.4,0.005134945135556457,0.004833141542002206,-0.0003018035935542507
2025-03-18,short_IM1000_long_IC500,-1,6577.0,6112.4,6550.0,6099.4,-0.004105215143682561,-0.002126824160722518,0.0019783909829600432
2025-03-19,long_IM1000_short_IC500,1,6550.0,6099.4,6534.2,6056.6,-0.00241221374045808,-0.007017083647571809,0.004604869907113729
2025-03-20,long_IM1000_short_IC500,1,6534.2,6056.6,6177.4,5913.6,-0.054605001377368345,-0.02361060661096981,-0.030994394766398536
2025-03-21,long_IM1000_short_IC500,1,6177.4,5913.6,6142.8,5903.8,-0.005601061935441964,-0.0016571969696970168,-0.003943864965744948
2025-03-24,short_IM1000_long_IC500,-1,6142.8,5903.8,6115.6,5895.2,-0.004427948166959683,-0.0014566889122260562,0.002971259254733627
2025-03-25,long_IM1000_short_IC500,1,6115.6,5895.2,6129.4,5895.8,0.0022565242985150835,0.00010177771746522346,0.00215474658104986
2025-03-26,long_IM1000_short_IC500,1,6129.4,5895.8,6143.4,5922.2,0.0022840734819069564,0.004477763831880255,-0.0021936903499732985
2025-03-27,long_IM1000_short_IC500,1,6143.4,5922.2,6078.4,5869.6,-0.010580460331412578,-0.008881834453412507,-0.0016986258780000707
2025-03-28,short_IM1000_long_IC500,-1,6078.4,5869.6,6049.0,5819.6,-0.0048367991576729885,-0.008518468038707927,-0.0036816688810349385
2025-03-31,short_IM1000_long_IC500,-1,6049.0,5819.6,6064.2,5850.6,0.0025128120350470518,0.005326826586019573,0.002814014550972521
2025-04-01,long_IM1000_short_IC500,1,6064.2,5850.6,6100.0,5868.6,0.005903499224959585,0.003076607527433106,0.002826891697526479
2025-04-02,short_IM1000_long_IC500,-1,6100.0,5868.6,6031.8,5822.4,-0.01118032786885248,-0.007872405684490436,0.0033079221843620443
2025-04-03,long_IM1000_short_IC500,1,6031.8,5822.4,5432.6,5236.2,-0.09934016379853439,-0.10068013190436931,0.001339968105834921
2025-04-07,short_IM1000_long_IC500,-1,5432.6,5236.2,5313.6,5271.0,-0.021904796966461748,0.006646041022115412,0.02855083798857716
2025-04-08,long_IM1000_short_IC500,1,5313.6,5271.0,5429.6,5387.2,0.02183077386329413,0.02204515272244345,-0.0002143788591493223
2025-04-09,short_IM1000_long_IC500,-1,5429.6,5387.2,5578.2,5509.0,0.027368498600265134,0.022609147609147673,-0.004759350991117461
2025-04-10,short_IM1000_long_IC500,-1,5578.2,5509.0,5672.2,5555.8,0.01685131404395679,0.008495189689598837,-0.008356124354357952
2025-04-11,long_IM1000_short_IC500,1,5672.2,5555.8,5693.0,5584.8,0.003667007510313569,0.0052197703301055665,-0.0015527628197919974
2025-04-14,long_IM1000_short_IC500,1,5693.0,5584.8,5680.4,5580.0,-0.0022132443351484676,-0.0008594757198109315,-0.0013537686153375361
2025-04-15,long_IM1000_short_IC500,1,5680.4,5580.0,5603.0,5540.4,-0.013625800999929494,-0.007096774193548483,-0.006529026806381011
2025-04-16,long_IM1000_short_IC500,1,5603.0,5540.4,5653.8,5551.2,0.009066571479564578,0.0019493177387914784,0.0071172537407731
2025-04-17,long_IM1000_short_IC500,1,5653.8,5551.2,5642.0,5400.0,-0.002087091867416624,-0.027237354085603127,0.025150262218186503
2025-04-18,short_IM1000_long_IC500,-1,5642.0,5400.0,5770.0,5499.8,0.02268699042892597,0.018481481481481543,-0.004205508947444425
2025-04-21,long_IM1000_short_IC500,1,5770.0,5499.8,5769.6,5486.0,-6.932409012128105e-05,-0.002509182152078293,0.002439858061957012
2025-04-22,long_IM1000_short_IC500,1,5769.6,5486.0,5820.0,5495.0,0.008735440931780358,0.0016405395552314683,0.00709490137654889
2025-04-23,short_IM1000_long_IC500,-1,5820.0,5495.0,5767.4,5478.0,-0.009037800687285324,-0.00309372156505916,0.005944079122226165
2025-04-24,long_IM1000_short_IC500,1,5767.4,5478.0,5786.6,5498.6,0.0033290564205710194,0.003760496531580948,-0.00043144011100992863
2025-04-25,short_IM1000_long_IC500,-1,5786.6,5498.6,5729.0,5471.0,-0.009954031728476198,-0.0050194594987815755,0.004934572229694623
2025-04-28,long_IM1000_short_IC500,1,5729.0,5471.0,5773.6,5487.2,0.0077849537441090355,0.0029610674465363473,0.004823886297572688
2025-04-29,long_IM1000_short_IC500,1,5773.6,5487.2,5801.4,5497.0,0.004815020091450517,0.0017859746318704683,0.0030290454595800487
2025-04-30,long_IM1000_short_IC500,1,5801.4,5497.0,5953.2,5622.0,0.026166097838452806,0.022739676187011115,0.003426421651441691
2025-05-06,short_IM1000_long_IC500,-1,5953.2,5622.0,5955.2,5620.2,0.0003359537727609663,-0.0003201707577374924,-0.0006561245304984586
2025-05-07,short_IM1000_long_IC500,-1,5955.2,5620.2,6018.8,5660.0,0.010679742074153786,0.007081598519625754,-0.0035981435545280327
2025-05-08,short_IM1000_long_IC500,-1,6018.8,5660.0,5945.2,5604.8,-0.012228351166345464,-0.009752650176678368,0.0024757009896670956
2025-05-09,long_IM1000_short_IC500,1,5945.2,5604.8,6037.0,5688.0,0.015441028056247141,0.014844419069369064,0.0005966089868780777
2025-05-12,short_IM1000_long_IC500,-1,6037.0,5688.0,5996.6,5654.6,-0.006692065595494401,-0.005872011251758069,0.0008200543437363317
2025-05-13,long_IM1000_short_IC500,1,5996.6,5654.6,6043.0,5697.8,0.007737718040222719,0.007639797686838978,9.792035338374028e-05
2025-05-14,short_IM1000_long_IC500,-1,6043.0,5697.8,5949.0,5623.0,-0.015555187820618932,-0.013127873916248367,0.002427313904370565
2025-05-15,long_IM1000_short_IC500,1,5949.0,5623.0,5933.8,5601.8,-0.0025550512691208116,-0.0037702294149030147,0.001215178145782203
2025-05-16,short_IM1000_long_IC500,-1,5933.8,5601.8,5975.4,5623.0,0.007010684552900326,0.0037844978399799167,-0.003226186712920409
2025-05-19,long_IM1000_short_IC500,1,5975.4,5623.0,6019.4,5650.8,0.007363523780834713,0.004943980081806965,0.0024195436990277486
2025-05-20,long_IM1000_short_IC500,1,6019.4,5650.8,6000.6,5655.6,-0.003123234873907532,0.0008494372478233814,-0.0039726721217309136
2025-05-21,long_IM1000_short_IC500,1,6000.6,5655.6,5950.0,5614.8,-0.008432490084325006,-0.007214088690855158,-0.0012184013934698479
2025-05-22,short_IM1000_long_IC500,-1,5950.0,5614.8,5872.0,5561.8,-0.013109243697479012,-0.009439338890076199,0.003669904807402813
2025-05-23,long_IM1000_short_IC500,1,5872.0,5561.8,5925.0,5594.6,0.009025885558583191,0.005897371354597558,0.003128514203985633
2025-05-26,short_IM1000_long_IC500,-1,5925.0,5594.6,5915.0,5578.0,-0.0016877637130802148,-0.0029671468916455668,-0.001279383178565352
2025-05-27,long_IM1000_short_IC500,1,5915.0,5578.0,5899.0,5568.0,-0.0027049873203719432,-0.0017927572606668551,-0.0009122300597050881
2025-05-28,short_IM1000_long_IC500,-1,5899.0,5568.0,6031.0,5668.6,0.022376674012544395,0.01806752873563222,-0.004309145276912174
2025-05-29,short_IM1000_long_IC500,-1,6031.0,5668.6,5966.0,5627.8,-0.01077764881445864,-0.007197544367215869,0.003580104447242771
2025-05-30,short_IM1000_long_IC500,-1,5966.0,5627.8,5998.0,5638.4,0.00536372779081451,0.0018835068765767904,-0.0034802209142377194
2025-06-03,long_IM1000_short_IC500,1,5998.0,5638.4,6054.0,5688.8,0.009336445481827216,0.008938706015891196,0.00039773946593602005
2025-06-04,short_IM1000_long_IC500,-1,6054.0,5688.8,6101.6,5723.6,0.007862570201519814,0.006117283082548219,-0.0017452871189715946
2025-06-05,short_IM1000_long_IC500,-1,6101.6,5723.6,6100.2,5725.4,-0.00022944801363589118,0.00031448738556139055,0.0005439353991972817
2025-06-06,short_IM1000_long_IC500,-1,6100.2,5725.4,6167.8,5766.4,0.011081603881839985,0.007161071715513279,-0.003920532166326707
2025-06-09,short_IM1000_long_IC500,-1,6167.8,5766.4,6113.8,5718.2,-0.008755147702584343,-0.008358768035516051,0.00039637966706829175
2025-06-10,long_IM1000_short_IC500,1,6113.8,5718.2,6144.0,5761.2,0.004939644738133353,0.007519848903501103,-0.00258020416536775
2025-06-11,long_IM1000_short_IC500,1,6144.0,5761.2,6156.8,5780.0,0.002083333333333437,0.0032632090536695024,-0.0011798757203360655
2025-06-12,short_IM1000_long_IC500,-1,6156.8,5780.0,6084.2,5729.0,-0.011791839916839963,-0.008823529411764675,0.002968310505075289
2025-06-13,short_IM1000_long_IC500,-1,6084.2,5729.0,6127.4,5756.2,0.007100358305118126,0.004747774480712064,-0.0023525838244060626
2025-06-16,short_IM1000_long_IC500,-1,6127.4,5756.2,6130.0,5748.4,0.00042432353037180626,-0.0013550606302769053,-0.0017793841606487115
2025-06-17,long_IM1000_short_IC500,1,6130.0,5748.4,6124.2,5738.0,-0.000946166394779846,-0.0018091990814834702,0.0008630326867036242
2025-06-18,short_IM1000_long_IC500,-1,6124.2,5738.0,6050.4,5677.8,-0.012050553541687159,-0.01049146043917737,0.0015590931025097898
2025-06-19,short_IM1000_long_IC500,-1,6050.4,5677.8,5787.8,5588.4,-0.04340208911807475,-0.015745535242523645,0.027656553875551104
2025-06-20,long_IM1000_short_IC500,1,5787.8,5588.4,5851.2,5625.8,0.01095407581464447,0.006692434328251506,0.004261641486392964
2025-06-23,long_IM1000_short_IC500,1,5851.2,5625.8,5995.0,5726.4,0.024576155318567272,0.017881901240712317,0.006694254077854955
2025-06-24,long_IM1000_short_IC500,1,5995.0,5726.4,6119.6,5834.2,0.02078398665554637,0.018825090807488065,0.0019588958480583063
2025-06-25,short_IM1000_long_IC500,-1,6119.6,5834.2,6097.8,5809.2,-0.003562324334923872,-0.004285077645606927,-0.0007227533106830553
2025-06-26,short_IM1000_long_IC500,-1,6097.8,5809.2,6110.8,5827.0,0.0021319164288760017,0.0030641052124216195,0.0009321887835456177
2025-06-27,short_IM1000_long_IC500,-1,6110.8,5827.0,6148.6,5863.0,0.006185769457354162,0.006178136262227518,-7.633195126643955e-06
2025-06-30,short_IM1000_long_IC500,-1,6148.6,5863.0,6133.4,5868.0,-0.0024721074716196334,0.0008528057308545556,0.003324913202474189
2025-07-01,long_IM1000_short_IC500,1,6133.4,5868.0,6117.0,5856.6,-0.0026738839795219516,-0.0019427402862984833,-0.0007311436932234683
2025-07-02,long_IM1000_short_IC500,1,6117.0,5856.6,6135.8,5874.0,0.003073401994441838,0.0029710070689477064,0.00010239492549413143
2025-07-03,short_IM1000_long_IC500,-1,6135.8,5874.0,6112.2,5874.2,-0.0038462792137945456,3.4048348655169036e-05,0.0038803275624497147
2025-07-04,long_IM1000_short_IC500,1,6112.2,5874.2,6111.6,5859.2,-9.81643270834276e-05,-0.0025535392053386285,0.002455374878255201
2025-07-07,long_IM1000_short_IC500,1,6111.6,5859.2,6235.8,5958.0,0.020322010602788154,0.01686237028945925,0.0034596403133289044
2025-07-08,short_IM1000_long_IC500,-1,6235.8,5958.0,6214.0,5930.0,-0.003495942782000716,-0.0046995636119503414,-0.0012036208299496254
2025-07-09,short_IM1000_long_IC500,-1,6214.0,5930.0,6231.6,5958.8,0.0028323141293853382,0.004856661045531174,0.002024346916145836
2025-07-10,long_IM1000_short_IC500,1,6231.6,5958.8,6319.8,6023.0,0.014153668399768948,0.010773981338524585,0.003379687061244363
2025-07-11,long_IM1000_short_IC500,1,6319.8,6023.0,6302.2,6008.4,-0.0027848982562740376,-0.002424041175493996,-0.00036085708078004153
2025-07-14,short_IM1000_long_IC500,-1,6302.2,6008.4,6277.4,6008.2,-0.00393513376281307,-3.3286731908610534e-05,0.0039018470309044595
2025-07-15,short_IM1000_long_IC500,-1,6277.4,6008.2,6298.0,6006.6,0.003281613406824535,-0.00026630271961647356,-0.0035479161264410086
2025-07-16,long_IM1000_short_IC500,1,6298.0,6006.6,6390.4,5978.0,0.014671324229914129,-0.004761429094662595,0.019432753324576724
2025-07-17,short_IM1000_long_IC500,-1,6390.4,5978.0,6413.6,6000.8,0.003630445668502791,0.0038139846102376307,0.00018353894173483987
2025-07-18,long_IM1000_short_IC500,1,6413.6,6000.8,6463.2,6055.6,0.007733566171884698,0.009132115717904288,-0.0013985495460195896
2025-07-21,long_IM1000_short_IC500,1,6463.2,6055.6,6515.4,6129.4,0.008076494615670171,0.01218706651694279,-0.004110571901272619
2025-07-22,long_IM1000_short_IC500,1,6515.4,6129.4,6500.0,6120.0,-0.0023636307824538294,-0.001533592194994604,-0.0008300385874592253
2025-07-23,short_IM1000_long_IC500,-1,6500.0,6120.0,6618.6,6226.0,0.0182461538461538,0.017320261437908435,-0.0009258924082453657
2025-07-24,long_IM1000_short_IC500,1,6618.6,6226.0,6605.8,6216.0,-0.0019339437343245391,-0.0016061676839062011,-0.000327776050418338
2025-07-25,long_IM1000_short_IC500,1,6605.8,6216.0,6602.0,6222.0,-0.0005752520512277703,0.0009652509652509078,-0.0015405030164786782
2025-07-28,short_IM1000_long_IC500,-1,6602.0,6222.0,6662.0,6263.0,0.009088155104513884,0.006589521054323422,-0.0024986340501904625
2025-07-29,short_IM1000_long_IC500,-1,6662.0,6263.0,6604.2,6215.4,-0.00867607325127595,-0.007600191601468964,0.0010758816498069868
2025-07-30,short_IM1000_long_IC500,-1,6604.2,6215.4,6538.0,6124.0,-0.010023924169467846,-0.014705409145026827,-0.0046814849755589805
2025-07-31,short_IM1000_long_IC500,-1,6538.0,6124.0,6542.8,6104.0,0.0007341694707863056,-0.003265839320705455,-0.00400000879149176
2025-08-01,long_IM1000_short_IC500,1,6542.8,6104.0,6642.6,6169.0,0.015253408326710405,0.010648754914809988,0.004604653411900417
2025-08-04,long_IM1000_short_IC500,1,6642.6,6169.0,6682.0,6198.6,0.005931412398759495,0.004798184470740763,0.0011332279280187318
2025-08-05,short_IM1000_long_IC500,-1,6682.0,6198.6,6762.6,6263.2,0.012062256809338479,0.010421708127641649,-0.0016405486816968295
2025-08-06,long_IM1000_short_IC500,1,6762.6,6263.2,6750.0,6226.4,-0.0018631887143998327,-0.005875590752331128,0.004012402037931295
2025-08-07,long_IM1000_short_IC500,1,6750.0,6226.4,6735.0,6227.0,-0.0022222222222222365,9.636386997313728e-05,-0.002318586092195374
2025-08-08,short_IM1000_long_IC500,-1,6735.0,6227.0,6851.2,6298.8,0.01725315515961401,0.011530431989722256,-0.0057227231698917524
2025-08-11,short_IM1000_long_IC500,-1,6851.2,6298.8,6883.6,6342.6,0.004729098552078481,0.006953705467708238,0.0022246069156297565
2025-08-12,short_IM1000_long_IC500,-1,6883.6,6342.6,7001.8,6451.8,0.017171247602998374,0.01721691419922422,4.5666596225846234e-05
2025-08-13,short_IM1000_long_IC500,-1,7001.8,6451.8,6929.2,6380.2,-0.010368762318261115,-0.011097678167333203,-0.0007289158490720871
2025-08-14,long_IM1000_short_IC500,1,6929.2,6380.2,7086.2,6531.0,0.02265773826704387,0.023635622707752102,-0.000977884440708232
2025-08-15,long_IM1000_short_IC500,1,7086.2,6531.0,7184.4,6608.0,0.013857921029606812,0.011789924973204746,0.002067996056402066
2025-08-18,short_IM1000_long_IC500,-1,7184.4,6608.0,7177.4,6600.0,-0.0009743332776571689,-0.001210653753026647,-0.0002363204753694781
2025-08-19,short_IM1000_long_IC500,-1,7177.4,6600.0,7276.0,6695.2,0.013737565135007124,0.01442424242424245,0.0006866772892353268
2025-08-20,long_IM1000_short_IC500,1,7276.0,6695.2,7202.2,6656.4,-0.010142935678944531,-0.005795196558728621,-0.00434773912021591
2025-08-21,long_IM1000_short_IC500,1,7202.2,6656.4,7348.6,6810.4,0.020327122268195996,0.023135628868457436,-0.00280850660026144
2025-08-22,short_IM1000_long_IC500,-1,7348.6,6810.4,7412.2,6909.6,0.008654709740630873,0.014565957946669927,0.005911248206039055
2025-08-25,short_IM1000_long_IC500,-1,7412.2,6909.6,7415.4,6916.4,0.0004317206767221471,0.000984138010883262,0.0005524173341611149
2025-08-26,long_IM1000_short_IC500,1,7415.4,6916.4,7287.2,6837.8,-0.017288345874801103,-0.011364293563125294,-0.005924052311675809
2025-08-27,short_IM1000_long_IC500,-1,7287.2,6837.8,7363.2,6967.0,0.010429245800856357,0.018894966217204434,0.008465720416348077
2025-08-28,short_IM1000_long_IC500,-1,7363.2,6967.0,7366.6,6996.8,0.00046175575836593374,0.004277307305870615,0.003815551547504681
2025-08-29,short_IM1000_long_IC500,-1,7366.6,6996.8,7380.6,7014.8,0.0019004696875084548,0.0025726046192544594,0.0006721349317460046
2025-09-01,short_IM1000_long_IC500,-1,7380.6,7014.8,7251.4,6896.2,-0.017505351868411845,-0.01690711068027606,0.0005982411881357841
2025-09-02,long_IM1000_short_IC500,1,7251.4,6896.2,7142.6,6788.8,-0.01500399922773521,-0.015573794263507357,0.0005697950357721471
2025-09-03,short_IM1000_long_IC500,-1,7142.6,6788.8,7003.0,6647.0,-0.019544703609330027,-0.020887343860476082,-0.0013426402511460545
2025-09-04,long_IM1000_short_IC500,1,7003.0,6647.0,7226.0,6898.6,0.031843495644723774,0.0378516624040921,-0.0060081667593683274
2025-09-05,short_IM1000_long_IC500,-1,7226.0,6898.6,7236.0,6920.8,0.001383891502906076,0.0032180442408604737,0.0018341527379543976
2025-09-08,long_IM1000_short_IC500,1,7236.0,6920.8,7165.8,6872.8,-0.00970149253731345,-0.006935614379840471,-0.0027658781574729785
2025-09-09,long_IM1000_short_IC500,1,7165.8,6872.8,7151.0,6863.4,-0.0020653660442658817,-0.001367710394599042,-0.0006976556496668396
2025-09-10,short_IM1000_long_IC500,-1,7151.0,6863.4,7387.8,7124.6,0.03311424975527899,0.038056939709182114,0.004942689953903123
2025-09-11,short_IM1000_long_IC500,-1,7387.8,7124.6,7392.8,7140.0,0.0006767914670131603,0.002161524857535735,0.0014847333905225746
2025-09-12,long_IM1000_short_IC500,1,7392.8,7140.0,7368.6,7114.2,-0.0032734552537604378,-0.0036134453781513365,0.0003399901243908987
2025-09-15,long_IM1000_short_IC500,1,7368.6,7114.2,7462.0,7165.2,0.012675406454414562,0.007168761069410445,0.005506645385004116
2025-09-16,long_IM1000_short_IC500,1,7462.0,7165.2,7547.0,7252.4,0.011391047976413882,0.012169932451292276,-0.0007788844748783941
2025-09-17,long_IM1000_short_IC500,1,7547.0,7252.4,7454.8,7171.6,-0.012216774877434666,-0.011141139484860063,-0.0010756353925746032
2025-09-18,short_IM1000_long_IC500,-1,7454.8,7171.6,7190.8,6984.0,-0.03541342490744215,-0.02615873724134088,0.009254687666101269
2025-09-19,short_IM1000_long_IC500,-1,7190.8,6984.0,7230.2,7013.2,0.005479223452188764,0.0041809851088201455,-0.0012982383433686184
2025-09-22,short_IM1000_long_IC500,-1,7230.2,7013.2,7127.0,6940.6,-0.014273464081214882,-0.010351907830947304,0.003921556250267577
2025-09-23,short_IM1000_long_IC500,-1,7127.0,6940.6,7303.2,7157.0,0.024722884804265544,0.031178860617237625,0.006455975812972081
2025-09-24,long_IM1000_short_IC500,1,7303.2,7157.0,7281.8,7166.6,-0.0029302223682768913,0.001341344138605649,-0.00427156650688254
2025-09-25,short_IM1000_long_IC500,-1,7281.8,7166.6,7189.2,7080.0,-0.012716635996594339,-0.012083833337984573,0.0006328026586097657
2025-09-26,long_IM1000_short_IC500,1,7189.2,7080.0,7337.4,7232.2,0.020614254715406455,0.02149717514124294,-0.0008829204258364864
2025-09-29,short_IM1000_long_IC500,-1,7337.4,7232.2,7406.2,7290.4,0.009376618420694038,0.008047343823456288,-0.0013292745972377507
2025-09-30,long_IM1000_short_IC500,1,7406.2,7290.4,7449.6,7415.8,0.005859955172693221,0.017200702293427073,-0.011340747120733852
2025-10-09,long_IM1000_short_IC500,1,7449.6,7415.8,7340.4,7266.0,-0.01465850515463929,-0.020200113271663267,0.005541608117023977
2025-10-10,long_IM1000_short_IC500,1,7340.4,7266.0,7305.8,7231.0,-0.004713639583673879,-0.004816955684007751,0.00010331610033387228
2025-10-13,long_IM1000_short_IC500,1,7305.8,7231.0,7145.8,7010.0,-0.021900407895097063,-0.030562854376987914,0.008662446481890851
2025-10-14,long_IM1000_short_IC500,1,7145.8,7010.0,7275.2,7140.2,0.018108539281815883,0.018573466476462075,-0.0004649271946461919
2025-10-15,short_IM1000_long_IC500,-1,7275.2,7140.2,7205.0,7062.0,-0.009649219265449704,-0.01095207417159183,-0.0013028549061421257
2025-10-16,short_IM1000_long_IC500,-1,7205.0,7062.0,7020.8,6863.2,-0.025565579458709187,-0.028150665533843156,-0.002585086075133969
2025-10-17,long_IM1000_short_IC500,1,7020.8,6863.2,7059.2,6909.2,0.005469462169553241,0.006702412868632601,-0.0012329506990793604
2025-10-20,short_IM1000_long_IC500,-1,7059.2,6909.2,7182.8,7052.8,0.017509066183136968,0.02078388235975237,0.0032748161766154027
2025-10-21,short_IM1000_long_IC500,-1,7182.8,7052.8,7163.2,7011.6,-0.0027287408809935076,-0.005841651542649706,-0.0031129106616561986
2025-10-22,long_IM1000_short_IC500,1,7163.2,7011.6,7179.0,7040.0,0.0022057181148089633,0.004050430714815478,-0.001844712600006515
