number,time,thscode,open,high,low,close,volume,amount,turnoverRatio
252,2025-01-03,000001.SH,3267.0766,3273.5656,3205.7755,3211.4299,517592014.0,523159754707.0,1.119
251,2025-01-06,000001.SH,3209.7832,3219.4877,3185.4631,3206.9228,430978403.0,444188212831.0,0.9317
250,2025-01-07,000001.SH,3203.3068,3230.8529,3190.4612,3229.6439,409660529.0,436388386572.0,0.8856
249,2025-01-08,000001.SH,3218.8577,3246.2908,3175.7247,3230.1679,472864390.0,508148444864.0,1.0222
248,2025-01-09,000001.SH,3220.7205,3228.9725,3205.9103,3211.3933,382943557.0,434445510330.0,0.8278
247,2025-01-10,000001.SH,3211.7068,3220.1073,3168.5238,3168.5238,403663348.0,465939368047.0,0.8726
246,2025-01-13,000001.SH,3148.8259,3172.7,3140.9775,3160.755,372742023.0,411773991804.0,0.8056
245,2025-01-14,000001.SH,3165.1613,3245.2196,3159.432,3240.94,469212704.0,538983836003.0,1.0141
244,2025-01-15,000001.SH,3234.7152,3245.9042,3222.2359,3227.1167,404723199.0,466216166944.0,0.8747
243,2025-01-16,000001.SH,3239.0261,3265.2824,3217.0966,3236.032,430655539.0,499055442444.0,0.9307
242,2025-01-17,000001.SH,3226.7616,3256.5067,3219.7734,3241.8212,383599260.0,456553132960.0,0.829
241,2025-01-20,000001.SH,3256.1492,3268.2626,3238.1214,3244.3776,403337948.0,469741031398.0,0.8715
240,2025-01-21,000001.SH,3256.8325,3258.6103,3229.0689,3242.6226,384583718.0,468263378898.0,0.831
239,2025-01-22,000001.SH,3235.4925,3235.5013,3203.3801,3213.6237,364817518.0,452312867431.0,0.7882
238,2025-01-23,000001.SH,3237.5988,3273.5203,3229.5716,3230.1637,458246803.0,539800587227.0,0.9897
237,2025-01-24,000001.SH,3222.8774,3260.0112,3221.7121,3252.6264,398653033.0,480685057973.0,0.861
236,2025-01-27,000001.SH,3256.6136,3274.3924,3250.6007,3250.6007,387467642.0,450231535760.3,0.8355
235,2025-02-05,000001.SH,3270.1604,3271.022,3220.2794,3229.4876,406388181.0,521103029344.0,0.8762
234,2025-02-06,000001.SH,3226.575,3271.4271,3225.8459,3270.6594,460842730.0,590421697754.0,0.9937
233,2025-02-07,000001.SH,3269.2269,3324.428,3262.5085,3303.6666,600558451.0,757613811179.0,1.2947
232,2025-02-10,000001.SH,3308.04,3325.3558,3299.2429,3322.1698,546589749.0,677038155520.0,1.1782
231,2025-02-11,000001.SH,3323.6694,3324.1727,3304.4443,3318.0569,511943541.0,632166670871.0,1.1034
230,2025-02-12,000001.SH,3312.2572,3346.3854,3310.3904,3346.3854,513437828.0,647387578503.0,1.1066
229,2025-02-13,000001.SH,3343.2347,3359.1807,3332.4826,3332.4826,568631161.0,705799791954.0,1.2255
228,2025-02-14,000001.SH,3328.483,3349.0836,3322.5289,3346.7242,532332965.0,667555376412.0,1.1473
227,2025-02-17,000001.SH,3355.4171,3357.1212,3333.1948,3355.8296,589546569.0,750113054935.0,1.2705
226,2025-02-18,000001.SH,3348.9827,3366.0119,3314.3006,3324.4906,562679240.0,696798784144.0,1.2126
225,2025-02-19,000001.SH,3320.7801,3352.0867,3320.5809,3351.5392,502912965.0,675146370380.0,1.0838
224,2025-02-20,000001.SH,3347.5893,3355.5571,3338.0335,3350.7833,504357114.0,670099045657.0,1.0736
223,2025-02-21,000001.SH,3356.6947,3381.0575,3339.0256,3379.1128,608190206.0,855656954774.0,1.2946
222,2025-02-24,000001.SH,3374.0813,3384.8106,3355.8694,3373.0276,598188203.0,802847050068.0,1.273
221,2025-02-25,000001.SH,3345.6534,3369.5583,3337.8448,3346.0398,527578562.0,727509770070.0,1.1226
220,2025-02-26,000001.SH,3351.2093,3380.2144,3351.2093,3380.2144,553992031.0,747887357858.0,1.1788
219,2025-02-27,000001.SH,3378.4494,3388.7808,3353.5712,3388.0622,575815020.0,774059980112.0,1.2253
218,2025-02-28,000001.SH,3374.6636,3383.1909,3318.7162,3320.8973,568319504.0,758054890359.0,1.2093
217,2025-03-03,000001.SH,3328.3955,3349.0169,3304.5931,3316.9253,502417862.0,643980682982.0,1.069
216,2025-03-04,000001.SH,3300.498,3327.8242,3297.5304,3324.2099,429996111.0,568728427191.0,0.9168
215,2025-03-05,000001.SH,3324.6962,3342.7143,3314.1478,3341.9649,460952696.0,587767599800.0,0.9828
214,2025-03-06,000001.SH,3353.5703,3387.0538,3348.684,3381.0983,539992709.0,736438106672.0,1.1513
213,2025-03-07,000001.SH,3373.1808,3390.9442,3363.9288,3372.5458,517663551.0,687879051004.0,1.1036
212,2025-03-10,000001.SH,3373.2588,3375.7978,3347.1859,3366.163,450380832.0,595026433923.0,0.9602
211,2025-03-11,000001.SH,3335.4394,3379.8287,3334.8313,3379.8284,448468323.0,592285777947.0,0.9562
210,2025-03-12,000001.SH,3385.6853,3392.4086,3370.2204,3371.9235,502195100.0,648501625854.0,1.0707
209,2025-03-13,000001.SH,3371.0945,3377.1183,3341.1182,3358.7285,519013479.0,636211623471.0,1.1051
208,2025-03-14,000001.SH,3361.6861,3421.2333,3360.6063,3419.5616,582663388.0,750041647164.0,1.2407
207,2025-03-17,000001.SH,3430.8093,3436.3516,3422.4618,3426.1285,515685138.0,639349980361.0,1.0979
206,2025-03-18,000001.SH,3434.5653,3437.0654,3423.3005,3429.7593,454916063.0,586338207326.0,0.9686
205,2025-03-19,000001.SH,3424.1726,3439.0463,3414.5933,3426.4291,440316299.0,559970207907.0,0.9375
204,2025-03-20,000001.SH,3425.2157,3427.0454,3404.662,3408.9482,451630682.0,565607596559.0,0.9615
203,2025-03-21,000001.SH,3401.7593,3414.7094,3355.8396,3364.8307,520862630.0,623164007297.0,1.1089
202,2025-03-24,000001.SH,3364.8342,3373.6936,3340.2383,3370.0283,513310260.0,586745474406.0,1.0926
201,2025-03-25,000001.SH,3370.0008,3379.9884,3361.0462,3369.9763,456357393.0,516435662209.0,0.9713
200,2025-03-26,000001.SH,3365.6658,3382.3424,3365.6658,3368.6973,428533770.0,485185602279.0,0.9121
199,2025-03-27,000001.SH,3362.7123,3394.0349,3351.1739,3373.7489,414776314.0,496457111680.0,0.8828
198,2025-03-28,000001.SH,3372.0388,3375.0528,3346.0807,3351.3068,412284289.0,468807615343.0,0.8775
197,2025-03-31,000001.SH,3343.3442,3361.7415,3317.7381,3335.7462,472571978.0,531475775844.0,1.0057
196,2025-04-01,000001.SH,3340.7121,3357.6215,3338.7788,3348.4351,422588670.0,499415666019.0,0.8994
195,2025-04-02,000001.SH,3344.1711,3361.134,3343.1155,3350.1266,350127364.0,411666039518.0,0.7451
194,2025-04-03,000001.SH,3319.6057,3358.4256,3319.6057,3342.0077,400517827.0,486510412986.0,0.8524
193,2025-04-07,000001.SH,3193.1024,3217.7818,3040.6932,3096.5762,662199584.0,735367327482.0,1.4091
192,2025-04-08,000001.SH,3094.2619,3145.5491,3085.1229,3145.5491,662242387.0,730166160655.0,1.409
191,2025-04-09,000001.SH,3110.0101,3186.8099,3070.0778,3186.8099,684797174.0,755430247444.0,1.457
190,2025-04-10,000001.SH,3227.8362,3239.9408,3201.5714,3223.6379,591208273.0,682356544756.0,1.2578
189,2025-04-11,000001.SH,3219.5053,3249.8536,3211.3497,3238.2268,475531804.0,580791402194.0,1.0117
188,2025-04-14,000001.SH,3251.9779,3272.7203,3244.7327,3262.8075,471373220.0,543811431534.0,1.0039
187,2025-04-15,000001.SH,3260.685,3268.9848,3246.3369,3267.6623,396662895.0,456332610420.0,0.8448
186,2025-04-16,000001.SH,3267.665,3276.0045,3233.7911,3276.0039,429534854.0,489200692652.0,0.9148
185,2025-04-17,000001.SH,3261.7177,3285.9154,3258.1451,3280.3412,382012698.0,442596764018.0,0.8136
184,2025-04-18,000001.SH,3270.3534,3283.0896,3262.3916,3276.7304,358836193.0,380313472554.0,0.7642
183,2025-04-21,000001.SH,3273.1383,3298.6398,3270.0131,3291.4341,379307588.0,429391687760.0,0.8093
182,2025-04-22,000001.SH,3289.1664,3311.1529,3288.3316,3299.7571,403167615.0,452675441997.0,0.8601
181,2025-04-23,000001.SH,3308.1514,3312.1923,3293.0633,3296.3552,411633212.0,486209315161.0,0.8779
180,2025-04-24,000001.SH,3295.1487,3313.5087,3286.2363,3297.2881,392844749.0,434706037225.0,0.8378
179,2025-04-25,000001.SH,3300.3916,3305.2618,3288.7545,3295.06,411043192.0,445417627333.0,0.8765
178,2025-04-28,000001.SH,3292.0559,3296.9318,3279.8773,3288.4147,410665863.0,441916383127.0,0.8756
177,2025-04-29,000001.SH,3281.4453,3294.9815,3277.6271,3286.6548,388961672.0,430881033504.0,0.8293
176,2025-04-30,000001.SH,3284.0812,3292.2002,3277.5499,3279.0314,435794335.0,505572584225.0,0.9292
175,2025-05-06,000001.SH,3295.2504,3316.4476,3286.9886,3316.1135,474369617.0,551825065625.0,1.0114
174,2025-05-07,000001.SH,3354.9737,3356.6884,3324.8088,3342.6651,511159606.0,595230089057.0,1.0897
173,2025-05-08,000001.SH,3331.2052,3359.7309,3327.9024,3351.9958,428377766.0,501611375480.0,0.9132
172,2025-05-09,000001.SH,3350.405,3351.2198,3335.127,3341.9989,398909191.0,464862361534.0,0.8503
171,2025-05-12,000001.SH,3352.9698,3372.4724,3344.2687,3369.2445,418239910.0,522080702357.0,0.8923
170,2025-05-13,000001.SH,3386.2344,3386.2344,3370.2516,3374.8707,426240700.0,506608943780.0,0.9094
169,2025-05-14,000001.SH,3374.2353,3417.3142,3368.0781,3403.9481,464934441.0,534872944627.0,0.9919
168,2025-05-15,000001.SH,3398.4272,3402.8656,3378.0208,3380.8214,424100916.0,461292249434.0,0.9048
167,2025-05-16,000001.SH,3374.7061,3380.29,3356.6609,3367.4619,395401030.0,435647042664.0,0.8435
166,2025-05-19,000001.SH,3365.8823,3373.5994,3356.6483,3367.5829,403074805.0,437177569219.0,0.8599
165,2025-05-20,000001.SH,3371.6886,3387.804,3369.9629,3380.478,405544534.0,450290477203.0,0.8651
164,2025-05-21,000001.SH,3380.2094,3394.7541,3380.2094,3387.5736,412496165.0,465956993372.0,0.8799
163,2025-05-22,000001.SH,3381.865,3390.5925,3376.2331,3380.1885,394217206.0,438334515335.0,0.8409
162,2025-05-23,000001.SH,3376.8691,3389.4686,3348.3717,3348.3717,400227004.0,468587869622.0,0.8537
161,2025-05-26,000001.SH,3346.561,3362.307,3336.3552,3346.8388,347562101.0,400526568363.0,0.7413
160,2025-05-27,000001.SH,3346.5029,3351.5718,3332.4895,3340.687,344071157.0,394408732880.0,0.7339
159,2025-05-28,000001.SH,3341.8518,3348.234,3336.7273,3339.9319,341555443.0,389341214708.0,0.7285
158,2025-05-29,000001.SH,3340.4012,3368.6334,3337.415,3363.4455,393233806.0,453741382171.0,0.8386
157,2025-05-30,000001.SH,3358.8093,3361.2751,3341.6484,3347.4873,385602170.0,443358967723.0,0.8223
156,2025-06-03,000001.SH,3340.0666,3366.9974,3340.0666,3361.9755,398060772.0,468292670251.0,0.8488
155,2025-06-04,000001.SH,3363.391,3379.6401,3363.391,3376.2029,386494643.0,446844610692.0,0.824
154,2025-06-05,000001.SH,3378.2169,3387.7645,3371.1457,3384.0985,406252093.0,498241228901.0,0.8661
153,2025-06-06,000001.SH,3384.2949,3391.451,3379.7641,3385.3579,380122886.0,452743716106.0,0.8101
152,2025-06-09,000001.SH,3388.7783,3402.0503,3383.0742,3399.7716,427347947.0,511879936968.0,0.9106
151,2025-06-10,000001.SH,3402.013,3406.4515,3365.6674,3384.8163,481618568.0,557427629005.0,1.0262
150,2025-06-11,000001.SH,3385.4568,3413.5132,3385.4568,3402.3159,424090313.0,501807385818.0,0.9036
149,2025-06-12,000001.SH,3397.972,3408.2049,3388.8657,3402.658,409490610.0,501624560637.0,0.8723
148,2025-06-13,000001.SH,3397.4844,3401.5526,3370.5924,3376.996,510065221.0,605384839391.0,1.0862
147,2025-06-16,000001.SH,3369.3661,3389.7563,3368.8764,3388.7293,405383278.0,481594409526.0,0.8631
146,2025-06-17,000001.SH,3388.1801,3393.3127,3376.4201,3387.4049,390012447.0,458038158678.0,0.8303
145,2025-06-18,000001.SH,3386.136,3391.7087,3369.9859,3388.8086,378684891.0,441011095449.0,0.8062
144,2025-06-19,000001.SH,3384.2932,3386.9194,3353.9355,3362.1082,415327655.0,473258595431.0,0.884
143,2025-06-20,000001.SH,3358.9128,3370.7984,3357.7061,3359.8954,350223662.0,410873272620.0,0.7454
142,2025-06-23,000001.SH,3349.4603,3389.4524,3347.6508,3381.5816,384561397.0,442789178470.0,0.8177
141,2025-06-24,000001.SH,3380.08,3423.7835,3380.08,3420.566,460963800.0,544882077637.0,0.9801
140,2025-06-25,000001.SH,3419.0914,3459.0093,3417.4105,3455.9736,509384064.0,620173277605.0,1.083
139,2025-06-26,000001.SH,3451.7193,3462.752,3446.1855,3448.4534,496541077.0,603095111897.0,1.0556
138,2025-06-27,000001.SH,3450.6863,3462.6273,3421.0403,3424.2267,523129432.0,605731616258.0,1.112
137,2025-06-30,000001.SH,3423.4738,3447.46,3420.1118,3444.4256,457348049.0,567137246034.0,0.9716
136,2025-07-01,000001.SH,3445.8457,3459.5866,3441.0379,3457.7474,444356739.0,553556536157.0,0.944
135,2025-07-02,000001.SH,3458.171,3461.328,3447.9557,3454.7924,498116776.0,543130721694.0,1.0582
134,2025-07-03,000001.SH,3456.1519,3463.6198,3446.9739,3461.1506,438543465.0,500211767756.0,0.9316
133,2025-07-04,000001.SH,3459.5924,3497.2248,3455.4938,3472.3192,500195210.0,567241277895.0,1.0626
132,2025-07-07,000001.SH,3467.9849,3474.8007,3462.7923,3473.1271,436631340.0,476197431423.0,0.9275
131,2025-07-08,000001.SH,3474.6316,3499.8857,3474.6316,3497.4753,493484773.0,567506524761.0,1.0481
130,2025-07-09,000001.SH,3498.724,3512.6687,3491.2007,3493.0495,523920088.0,595962525112.0,1.1127
129,2025-07-10,000001.SH,3491.4973,3526.5899,3491.4973,3509.6818,564159805.0,613160543948.0,1.1982
128,2025-07-11,000001.SH,3511.3656,3555.2179,3506.7994,3510.1772,664185249.0,753549049071.0,1.4106
127,2025-07-14,000001.SH,3513.2515,3532.1183,3513.2515,3519.6498,572084705.0,623102482278.0,1.2148
126,2025-07-15,000001.SH,3519.8052,3527.0379,3483.3798,3504.9988,572074726.0,646851665147.0,1.2146
125,2025-07-16,000001.SH,3502.8987,3511.8058,3489.1368,3503.7769,470878578.0,572419318650.0,0.9998
124,2025-07-17,000001.SH,3500.3715,3517.2847,3499.1856,3516.8255,472211056.0,609791010258.0,1.0025
123,2025-07-18,000001.SH,3519.4752,3536.0143,3518.2313,3534.4827,493484088.0,643627574929.0,1.0477
122,2025-07-21,000001.SH,3542.8164,3560.6285,3542.5677,3559.7912,633649736.0,730905862905.0,1.3452
121,2025-07-22,000001.SH,3561.6316,3584.7185,3547.252,3581.8611,716155230.0,840573441871.0,1.5202
120,2025-07-23,000001.SH,3588.8777,3613.0223,3577.5942,3582.298,767672388.0,857045959534.0,1.6295
119,2025-07-24,000001.SH,3578.9121,3608.7278,3577.1131,3605.7269,773265835.0,852239625257.0,1.6413
118,2025-07-25,000001.SH,3604.4505,3610.0287,3586.22,3593.6553,697189549.0,821609575947.0,1.4792
117,2025-07-28,000001.SH,3594.2313,3606.2742,3582.1489,3597.9369,594187877.0,761265438432.0,1.2606
116,2025-07-29,000001.SH,3595.8099,3611.3532,3585.9435,3609.7113,610642058.0,793606423705.0,1.2954
115,2025-07-30,000001.SH,3608.354,3636.1664,3593.7338,3615.7167,637221916.0,819627949114.0,1.3518
114,2025-07-31,000001.SH,3604.6959,3606.3744,3562.6072,3573.2082,654509349.0,845893058058.0,1.3885
113,2025-08-01,000001.SH,3568.2608,3581.7457,3550.0434,3559.9518,509563080.0,684645226021.0,1.081
112,2025-08-04,000001.SH,3547.1629,3583.3088,3547.1629,3583.3088,458573618.0,639775598457.0,0.9728
111,2025-08-05,000001.SH,3588.8077,3617.5976,3586.9686,3617.5976,499797780.0,656382505102.0,1.0602
110,2025-08-06,000001.SH,3615.808,3634.3135,3613.9894,3633.9949,512467273.0,707221251608.0,1.0869
109,2025-08-07,000001.SH,3637.7811,3645.117,3622.5224,3639.6666,535501202.0,749699997336.0,1.1357
108,2025-08-08,000001.SH,3634.8546,3645.3667,3625.4508,3635.1281,526407572.0,713569731142.0,1.1164
107,2025-08-11,000001.SH,3637.0534,3656.8517,3629.6267,3647.5467,551393348.0,751329446778.0,1.1691
106,2025-08-12,000001.SH,3647.9625,3669.0384,3647.9625,3665.9177,536623739.0,778161034248.0,1.1375
105,2025-08-13,000001.SH,3668.6581,3688.6276,3666.5468,3683.4648,613528884.0,887022595719.0,1.3005
104,2025-08-14,000001.SH,3685.5223,3704.7715,3662.5695,3666.4426,647829587.0,949464273624.0,1.3731
103,2025-08-15,000001.SH,3659.8146,3702.2553,3658.3762,3696.7705,678521703.0,960624988909.0,1.4382
102,2025-08-18,000001.SH,3712.4952,3745.939,3702.3802,3728.0273,776016669.0,1133941943158.0,1.6442
101,2025-08-19,000001.SH,3728.4851,3746.669,3718.1467,3727.2879,696099750.0,1060899235668.0,1.4748
100,2025-08-20,000001.SH,3716.6847,3767.43,3704.9912,3766.2104,679836426.0,1017500164064.0,1.4404
99,2025-08-21,000001.SH,3770.6757,3787.9806,3757.9918,3771.0989,691552959.0,997741900750.0,1.4652
98,2025-08-22,000001.SH,3772.2769,3825.7592,3772.2769,3825.7592,698136277.0,1095091495710.0,1.4791
97,2025-08-25,000001.SH,3848.1629,3883.5617,3839.9724,3883.5617,885474802.0,1360903869037.0,1.8756
96,2025-08-26,000001.SH,3871.471,3888.5985,3859.7575,3868.382,734565305.0,1114187895250.0,1.5602
95,2025-08-27,000001.SH,3869.6116,3887.198,3800.3499,3800.3499,858633499.0,1326848744018.0,1.8238
94,2025-08-28,000001.SH,3796.7112,3845.0871,3761.4221,3843.5974,788351947.0,1265185534195.0,1.6745
93,2025-08-29,000001.SH,3842.8234,3867.6058,3839.2059,3857.9274,739462366.0,1221691851556.0,1.5706
92,2025-09-01,000001.SH,3869.7457,3879.0453,3853.6584,3875.5304,747709536.0,1208347980856.0,1.5882
91,2025-09-02,000001.SH,3877.0858,3885.3145,3828.6775,3858.1334,762618833.0,1222777663997.0,1.6199
90,2025-09-03,000001.SH,3865.286,3868.3877,3794.8837,3813.5566,645668510.0,1012296084003.0,1.3711
89,2025-09-04,000001.SH,3807.7571,3808.3955,3732.8404,3765.8759,710227933.0,1107892043204.0,1.5082
88,2025-09-05,000001.SH,3761.8801,3817.1589,3745.3091,3812.5143,626223380.0,979061710221.0,1.3363
87,2025-09-08,000001.SH,3811.6692,3833.143,3803.6033,3826.8407,660066898.0,1025883749952.0,1.4076
86,2025-09-09,000001.SH,3816.6574,3834.671,3791.7243,3807.2923,600239380.0,917795306226.0,1.2799
85,2025-09-10,000001.SH,3806.5842,3826.9959,3794.0574,3812.2212,534539825.0,821113584522.0,1.1397
84,2025-09-11,000001.SH,3806.0564,3875.3094,3796.4345,3875.3094,617012930.0,1016794001382.0,1.3156
83,2025-09-12,000001.SH,3875.5072,3892.7375,3866.5388,3870.5984,700641784.0,1093807300664.0,1.4938
82,2025-09-15,000001.SH,3876.0974,3879.7365,3855.9725,3860.5036,644793944.0,986171993940.0,1.3739
81,2025-09-16,000001.SH,3865.9801,3876.6901,3838.6483,3861.8651,673439723.0,989786137922.0,1.4339
80,2025-09-17,000001.SH,3854.0726,3882.6687,3848.9455,3876.3409,663434713.0,1006679080914.0,1.4126
79,2025-09-18,000001.SH,3876.0592,3899.9594,3800.9953,3831.6562,876027389.0,1365962423640.0,1.8651
78,2025-09-19,000001.SH,3830.4437,3843.1696,3811.9029,3820.0894,682292613.0,1016348310666.0,1.4526
77,2025-09-22,000001.SH,3822.0096,3831.7404,3806.2016,3828.5764,568325686.0,941799982065.0,1.2098
76,2025-09-23,000001.SH,3830.1379,3838.6059,3774.5282,3821.8327,701902868.0,1071697826138.0,1.4941
75,2025-09-24,000001.SH,3804.4833,3854.923,3804.3279,3853.6422,602056670.0,1015707870455.0,1.2816
74,2025-09-25,000001.SH,3852.431,3866.1058,3840.459,3853.3021,589950531.0,1001211369114.0,1.2558
73,2025-09-26,000001.SH,3839.8553,3856.6062,3828.106,3828.106,551275335.0,927864903417.0,1.1732
72,2025-09-29,000001.SH,3828.1656,3881.0023,3809.5352,3862.5317,608466399.0,968212397572.0,1.2938
71,2025-09-30,000001.SH,3869.7046,3887.57,3866.2808,3882.7774,569734631.0,973274951649.0,1.2114
70,2025-10-09,000001.SH,3898.307,3936.5761,3885.7437,3933.9724,725218501.0,1216888716062.0,1.5415
69,2025-10-10,000001.SH,3915.4752,3933.0053,3886.305,3897.0281,718917673.0,1132127151735.0,1.528
68,2025-10-13,000001.SH,3800.1055,3895.83,3800.1055,3889.5022,709506101.0,1085413591326.0,1.5083
67,2025-10-14,000001.SH,3910.7825,3918.4357,3851.1209,3865.2289,800839631.0,1209983827684.0,1.7025
66,2025-10-15,000001.SH,3867.5364,3912.2912,3857.6668,3912.2095,645012955.0,961552165635.0,1.371
65,2025-10-16,000001.SH,3900.6834,3931.05,3899.1673,3916.228,595451491.0,869264580465.0,1.2656
64,2025-10-17,000001.SH,3912.0403,3921.0648,3835.3648,3839.7553,617563018.0,873181597949.0,1.3126
63,2025-10-20,000001.SH,3865.5523,3877.7215,3850.3673,3863.8926,549261712.0,772503219632.0,1.1672
62,2025-10-21,000001.SH,3870.7488,3919.3183,3868.1453,3916.3322,599415713.0,837938398315.0,1.2737
61,2025-10-22,000001.SH,3896.0736,3918.5924,3893.325,3913.7576,543117344.0,741524798447.0,1.1541
60,2025-10-23,000001.SH,3904.159,3926.2171,3877.5294,3922.4101,565189264.0,718931051972.0,1.2009
59,2025-10-24,000001.SH,3929.115,3950.3115,3928.9598,3950.3115,567858443.0,858491253211.0,1.2065
58,2025-10-27,000001.SH,3969.2197,3999.0667,3963.1017,3996.9445,637589545.0,1043404043204.0,1.3542
57,2025-10-28,000001.SH,3986.8912,4010.7275,3976.8326,3988.2239,577357684.0,940760864469.0,1.2262
56,2025-10-29,000001.SH,3990.2655,4016.331,3986.9414,4016.331,612917466.0,968215713264.0,1.3017
55,2025-10-30,000001.SH,4007.8207,4025.7048,3984.8284,3986.9008,668485609.0,1070058589395.0,1.4197
54,2025-10-31,000001.SH,3985.0641,3986.7433,3951.7308,3954.79,675615406.0,1031104616829.0,1.4349
53,2025-11-03,000001.SH,3954.0783,3977.3051,3937.0215,3976.5207,641245945.0,941703699264.0,1.3619
52,2025-11-04,000001.SH,3973.4575,3985.8822,3938.5197,3960.186,615493792.0,852938368430.0,1.3072
51,2025-11-05,000001.SH,3922.5844,3979.7537,3922.5844,3969.2483,614991618.0,827133576950.0,1.3061
50,2025-11-06,000001.SH,3973.3493,4008.7991,3973.3493,4007.7599,627367547.0,930275554355.0,1.3323
49,2025-11-07,000001.SH,3994.3167,4012.0054,3993.691,3997.5557,596507034.0,875486746391.0,1.2668
48,2025-11-10,000001.SH,4001.7939,4018.6958,3990.8359,4018.5972,634049993.0,960588645762.0,1.3463
47,2025-11-11,000001.SH,4023.877,4024.939,3991.5156,4002.7576,581994921.0,858362142553.0,1.2357
46,2025-11-12,000001.SH,3996.5648,4020.3775,3980.6756,4000.1396,586193228.0,840467209890.0,1.2447
45,2025-11-13,000001.SH,3996.5143,4030.3983,3994.7712,4029.5012,613031061.0,876400923597.0,1.3016
44,2025-11-14,000001.SH,4007.1258,4034.0786,3990.3074,3990.4921,622017118.0,837969502203.0,1.3207
43,2025-11-17,000001.SH,3988.5564,3992.4041,3958.9484,3972.0348,592017950.0,805733125739.0,1.256
42,2025-11-18,000001.SH,3962.4437,3966.8854,3926.5885,3939.8131,594411046.0,790948598391.0,1.2611
41,2025-11-19,000001.SH,3937.9198,3960.0518,3930.0745,3946.7424,531149601.0,720908759224.0,1.1268
40,2025-11-20,000001.SH,3960.6993,3967.971,3927.5124,3931.0512,534749540.0,711341284004.0,1.1344
39,2025-11-21,000001.SH,3896.6646,3912.0063,3834.749,3834.8908,631646251.0,824931134790.0,1.3399
38,2025-11-24,000001.SH,3848.6565,3854.3305,3816.5757,3836.7655,504601716.0,715539247361.0,1.0703
37,2025-11-25,000001.SH,3850.571,3882.0299,3845.1383,3870.0228,478727611.0,722788782820.0,1.0154
36,2025-11-26,000001.SH,3867.429,3879.9231,3861.1769,3864.1844,457589755.0,701019872529.0,0.9705
35,2025-11-27,000001.SH,3867.1971,3895.5892,3864.1311,3875.2594,444021947.0,698519107249.0,0.9417
34,2025-11-28,000001.SH,3870.9438,3888.8885,3856.25,3888.5962,449931973.0,645755815105.0,0.9542
33,2025-12-01,000001.SH,3894.2132,3914.4644,3890.9485,3914.0061,537554133.0,785658341860.0,1.1395
32,2025-12-02,000001.SH,3908.4559,3908.7688,3888.3275,3897.7116,455584494.0,627440672463.0,0.9657
31,2025-12-03,000001.SH,3894.1556,3901.696,3869.9528,3877.9996,485617270.0,647166528203.0,1.0294
30,2025-12-04,000001.SH,3879.7417,3888.8595,3859.0491,3875.7933,445040290.0,623712571515.0,0.9434
29,2025-12-05,000001.SH,3873.1207,3907.7816,3863.3137,3902.8076,500368768.0,716742448877.0,1.0606
28,2025-12-08,000001.SH,3909.226,3936.3111,3904.7377,3924.0778,547349789.0,839439003433.0,1.1602
27,2025-12-09,000001.SH,3916.5087,3923.8986,3902.1278,3909.5216,524538256.0,781160399409.0,1.1116
26,2025-12-10,000001.SH,3901.1275,3906.1163,3876.4745,3900.496,497331504.0,730359828445.0,1.0539
25,2025-12-11,000001.SH,3903.8948,3904.9632,3862.821,3873.3176,525658600.0,764350151579.0,1.1139
24,2025-12-12,000001.SH,3869.4127,3891.8068,3850.5968,3889.3457,573947130.0,909950905461.0,1.2161
23,2025-12-15,000001.SH,3865.4021,3896.9769,3863.6296,3867.9209,500922790.0,764604815504.0,1.0619
22,2025-12-16,000001.SH,3861.5145,3862.4271,3815.8444,3824.8119,512494827.0,733294004020.0,1.0864
21,2025-12-17,000001.SH,3822.5086,3881.7519,3817.9955,3870.2775,512313692.0,766820526343.0,1.086
20,2025-12-18,000001.SH,3857.2568,3888.2853,3856.4229,3876.3705,461172625.0,704895595179.0,0.9776
19,2025-12-19,000001.SH,3878.227,3902.6708,3871.7767,3890.4475,513511893.0,738066004816.0,1.0885
18,2025-12-22,000001.SH,3900.535,3920.0121,3900.5152,3917.3638,522938992.0,789756386752.0,1.1068
17,2025-12-23,000001.SH,3919.1063,3937.127,3910.7449,3919.9786,521156952.0,806853443041.0,1.1026
16,2025-12-24,000001.SH,3920.3466,3947.0408,3912.3107,3940.947,474896447.0,773928624468.0,1.0047
15,2025-12-25,000001.SH,3937.7196,3964.0733,3936.0782,3959.6211,469313093.0,785018650091.0,0.9929
14,2025-12-26,000001.SH,3957.8326,3977.7062,3945.5238,3963.6789,555489592.0,893644363935.0,1.1726
13,2025-12-29,000001.SH,3964.6513,3983.9787,3956.9455,3965.2796,563687197.0,903819726765.0,1.1897
12,2025-12-30,000001.SH,3947.8707,3979.9901,3947.4187,3965.1159,525932588.0,887533318588.0,1.11
11,2025-12-31,000001.SH,3968.7256,3977.5358,3955.4871,3968.8401,490751490.0,829511897495.0,1.0358
