time,direction,signal,close_1000,close_500,next_close_1000,next_close_500,ret_next_1000,ret_next_500,trade_ret
2024-03-08,short_1000_long_500,-1,5370.3719,5349.595,5466.6455,5441.0507,0.017926803169813876,0.0170958175338507,-0.0008309856359631773
2024-03-11,long_1000_short_500,1,5466.6455,5441.0507,5496.3553,5423.7183,0.00543474055524551,-0.003185487685310351,0.00862022824055586
2024-03-12,long_1000_short_500,1,5496.3553,5423.7183,5521.7838,5415.1126,0.0046264294449813725,-0.001586679013178105,0.0062131084581594775
2024-03-13,long_1000_short_500,1,5521.7838,5415.1126,5486.6461,5392.9267,-0.006363468993480059,-0.004097033919479465,-0.0022664350740005945
2024-03-14,short_1000_long_500,-1,5486.6461,5392.9267,5555.6442,5454.1463,0.012575642522305142,0.011351832391862438,-0.001223810130442704
2024-03-15,short_1000_long_500,-1,5555.6442,5454.1463,5648.0117,5528.447,0.016625884717383466,0.013622791893206143,-0.0030030928241773225
2024-03-18,short_1000_long_500,-1,5648.0117,5528.447,5607.4754,5478.2248,-0.007177092072950142,-0.009084323319008103,-0.001907231246057961
2024-03-19,short_1000_long_500,-1,5607.4754,5478.2248,5659.1539,5493.414,0.00921600119725885,0.0027726500015115008,-0.006443351195747349
2024-03-20,long_1000_short_500,1,5659.1539,5493.414,5658.2794,5465.8286,-0.0001545284004380587,-0.005021540339031461,0.004867011938593402
2024-03-21,long_1000_short_500,1,5658.2794,5465.8286,5595.8848,5384.5656,-0.011027133089256846,-0.014867462181305857,0.0038403290920490107
2024-03-22,short_1000_long_500,-1,5595.8848,5384.5656,5466.0615,5294.7463,-0.023199780667393255,-0.016680881369520395,0.00651889929787286
2024-03-25,short_1000_long_500,-1,5466.0615,5294.7463,5447.7484,5284.4188,-0.0033503282024908154,-0.0019505183846106888,0.0013998098178801266
2024-03-26,long_1000_short_500,1,5447.7484,5284.4188,5266.2306,5156.684,-0.03331978400470925,-0.0241719675965123,-0.009147816408196952
2024-03-27,long_1000_short_500,1,5266.2306,5156.684,5382.2363,5223.806,0.022028222615241955,0.013016504404768536,0.009011718210473418
2024-03-28,short_1000_long_500,-1,5382.2363,5223.806,5441.2603,5286.1612,0.01096644530452906,0.011936737313751777,0.0009702920092227174
2024-03-29,short_1000_long_500,-1,5441.2603,5286.1612,5559.0557,5401.2249,0.02164855079621897,0.021766967681575933,0.00011841688535696449
2024-04-01,short_1000_long_500,-1,5559.0557,5401.2249,5531.0522,5381.2291,-0.005037456271575036,-0.003702086169379948,0.0013353701021950881
2024-04-02,long_1000_short_500,1,5531.0522,5381.2291,5500.9264,5374.5954,-0.005446667091661084,-0.001232748109534887,-0.004213918982126197
2024-04-03,long_1000_short_500,1,5500.9264,5374.5954,5399.9148,5298.5912,-0.018362652516129008,-0.014141380763285083,-0.004221271752843925
2024-04-08,short_1000_long_500,-1,5399.9148,5298.5912,5468.9109,5342.8982,0.012777257152279509,0.008362034044068212,-0.004415223108211297
2024-04-09,long_1000_short_500,1,5468.9109,5342.8982,5367.0518,5275.4727,-0.018625116017157994,-0.012619649013713041,-0.006005467003444953
2024-04-10,long_1000_short_500,1,5367.0518,5275.4727,5379.9153,5301.8094,0.002396753465282231,0.004992291970348006,-0.0025955385050657753
2024-04-11,short_1000_long_500,-1,5379.9153,5301.8094,5338.7692,5277.219,-0.007648094385426463,-0.004638114678358729,0.0030099797070677337
2024-04-12,short_1000_long_500,-1,5338.7692,5277.219,5287.5115,5339.7223,-0.009601033137001003,0.01184398449258972,0.021445017629590724
2024-04-15,short_1000_long_500,-1,5287.5115,5339.7223,5066.6599,5191.554,-0.0417685332693839,-0.0277483156755175,0.014020217593866402
2024-04-16,short_1000_long_500,-1,5066.6599,5191.554,5287.4563,5339.7467,0.04357829504206512,0.028544959755787858,-0.01503333528627726
2024-04-17,short_1000_long_500,-1,5287.4563,5339.7467,5286.7192,5349.8361,-0.00013940540747359176,0.0018894903760136028,0.0020288957834871946
