number,time,thscode,open,high,low,close,volume,amount,turnoverRatio
467,2024-02-19,000905.SH,5225.1379,5225.1379,5074.7611,5141.6037,162949893.0,172805832900.0,1.4363
466,2024-02-20,000905.SH,5107.5677,5151.7201,5072.8837,5140.9575,121646379.0,133242205644.0,1.0723
465,2024-02-21,000905.SH,5101.4113,5252.8785,5074.8224,5139.0372,150872501.0,155561259422.0,1.3299
464,2024-02-22,000905.SH,5133.5478,5184.6228,5117.6799,5176.3431,116614806.0,127546517889.0,1.0278
463,2024-02-23,000905.SH,5190.6466,5197.7115,5118.568,5197.7115,135265004.0,145442447177.0,1.192
462,2024-02-26,000905.SH,5194.737,5255.3615,5162.9504,5195.4642,144018944.0,152600869382.0,1.2691
461,2024-02-27,000905.SH,5174.8194,5307.8043,5160.8782,5307.8043,138971751.0,157201596730.0,1.2247
460,2024-02-28,000905.SH,5311.4253,5383.3193,5184.0471,5184.0471,202560985.0,214135426954.0,1.785
459,2024-02-29,000905.SH,5154.1487,5349.7678,5154.1487,5346.7929,160790165.0,178975999913.0,1.4169
458,2024-03-01,000905.SH,5350.8566,5387.7839,5321.5587,5379.0482,142298395.0,171103270101.0,1.2526
457,2024-03-04,000905.SH,5386.9441,5400.1227,5325.9642,5388.82,143928469.0,175906403369.0,1.267
456,2024-03-05,000905.SH,5358.2206,5382.9834,5329.9702,5351.8268,140816479.0,174282675003.0,1.2396
455,2024-03-06,000905.SH,5332.8328,5405.4908,5293.9518,5350.1016,121099564.0,146843351595.0,1.066
454,2024-03-07,000905.SH,5354.3337,5384.6567,5277.2988,5277.2988,139831342.0,157442183149.0,1.2309
453,2024-03-08,000905.SH,5282.4077,5361.7104,5268.5296,5349.595,121467978.0,144003562006.0,1.0692
452,2024-03-11,000905.SH,5342.1778,5443.0421,5339.2607,5441.0507,142981732.0,173588864751.0,1.2584
451,2024-03-12,000905.SH,5445.8776,5473.2901,5385.1402,5423.7183,147072536.0,178848761378.0,1.2946
450,2024-03-13,000905.SH,5430.0437,5459.3222,5389.5251,5415.1126,129746301.0,164526330861.0,1.142
449,2024-03-14,000905.SH,5415.1499,5447.5416,5352.1195,5392.9267,131887357.0,157337167776.0,1.1609
448,2024-03-15,000905.SH,5380.019,5456.7336,5357.1797,5454.1463,136405030.0,158718756617.0,1.2002
447,2024-03-18,000905.SH,5472.3147,5528.447,5459.5453,5528.447,159862638.0,190794115131.0,1.4067
446,2024-03-19,000905.SH,5514.55,5533.639,5477.1172,5478.2248,146777240.0,176661748328.0,1.2915
445,2024-03-20,000905.SH,5469.606,5499.2382,5455.7613,5493.414,126273262.0,157036230422.0,1.1111
444,2024-03-21,000905.SH,5505.6985,5517.4566,5454.2313,5465.8286,129489458.0,159252387802.0,1.1382
443,2024-03-22,000905.SH,5454.4143,5463.5407,5356.108,5384.5656,137096029.0,163185963749.0,1.205
442,2024-03-25,000905.SH,5369.7761,5401.5975,5292.6372,5294.7463,130778254.0,156251665727.0,1.1458
441,2024-03-26,000905.SH,5291.5227,5318.8757,5237.8993,5284.4188,116468112.0,145296216680.0,1.0236
440,2024-03-27,000905.SH,5280.7332,5282.6954,5156.684,5156.684,110107142.0,129828707609.0,0.9675
439,2024-03-28,000905.SH,5156.4803,5276.6382,5156.4803,5223.806,116318192.0,140612607112.0,1.0221
438,2024-03-29,000905.SH,5220.5524,5287.0376,5211.1946,5286.1612,109047149.0,126574031377.0,0.9574
437,2024-04-01,000905.SH,5309.8325,5401.7799,5309.8325,5401.2249,136734854.0,166553105409.0,1.1995
436,2024-04-02,000905.SH,5395.4811,5402.1597,5353.3119,5381.2291,132148642.0,155779915086.0,1.1593
435,2024-04-03,000905.SH,5373.5021,5386.3422,5350.1601,5374.5954,133628053.0,154114398166.0,1.1723
434,2024-04-08,000905.SH,5358.9565,5383.6587,5297.559,5298.5912,148588559.0,161260958590.0,1.3034
433,2024-04-09,000905.SH,5294.4743,5342.8982,5284.9557,5342.8982,113300745.0,133262737278.0,0.9939
432,2024-04-10,000905.SH,5335.7302,5335.7302,5242.863,5275.4727,117908618.0,132251020974.0,1.034
431,2024-04-11,000905.SH,5244.0544,5353.8091,5240.5101,5301.8094,127745143.0,141290912857.0,1.1202
430,2024-04-12,000905.SH,5307.7225,5336.4477,5270.4618,5277.219,118524933.0,136145117631.0,1.0394
429,2024-04-15,000905.SH,5270.0415,5376.0484,5219.4286,5339.7223,159217624.0,169269295712.0,1.3963
428,2024-04-16,000905.SH,5309.1005,5346.7615,5184.6535,5191.554,162583973.0,168778499342.0,1.4259
427,2024-04-17,000905.SH,5211.2486,5339.7467,5211.2486,5339.7467,147594552.0,155660732930.0,1.2944
426,2024-04-18,000905.SH,5317.7986,5410.6963,5299.2288,5349.8361,153497682.0,167338860159.0,1.3461
425,2024-04-19,000905.SH,5322.3588,5369.9543,5292.0162,5314.8667,142134216.0,156010347136.0,1.2463
424,2024-04-22,000905.SH,5289.4066,5340.6307,5264.1859,5267.5811,135266882.0,150190436488.0,1.1846
423,2024-04-23,000905.SH,5257.766,5280.0593,5196.955,5208.2712,125801120.0,139018868110.0,1.1017
422,2024-04-24,000905.SH,5210.1831,5263.0391,5183.7005,5263.0391,117297220.0,139471094807.0,1.0273
421,2024-04-25,000905.SH,5240.4817,5297.1627,5229.8248,5259.3354,110833929.0,127544603285.0,0.9706
420,2024-04-26,000905.SH,5258.3847,5379.6707,5258.3847,5372.1209,173777701.0,193788859192.0,1.5219
419,2024-04-29,000905.SH,5371.2122,5488.2776,5371.2122,5478.4908,190936055.0,212148850247.0,1.6721
418,2024-04-30,000905.SH,5471.1676,5478.0353,5436.5752,5441.1411,162797344.0,175143689576.0,1.4258
417,2024-05-06,000905.SH,5498.4442,5535.9488,5496.9071,5528.6036,165791626.0,187906843862.0,1.4515
416,2024-05-07,000905.SH,5532.323,5543.1251,5507.5008,5527.0847,136535402.0,162155744860.0,1.1945
415,2024-05-08,000905.SH,5516.4477,5516.4477,5454.8735,5458.7559,123955621.0,139472996786.0,1.0844
414,2024-05-09,000905.SH,5461.36,5568.7324,5461.36,5556.7712,131121230.0,153999870752.0,1.1471
413,2024-05-10,000905.SH,5562.1931,5570.5652,5497.4972,5535.3954,128688030.0,144026969941.0,1.1256
412,2024-05-13,000905.SH,5503.1286,5527.2001,5462.5075,5505.2595,131627588.0,146159918962.0,1.1513
411,2024-05-14,000905.SH,5508.4663,5538.7434,5484.964,5500.7379,118994399.0,132592062466.0,1.0408
410,2024-05-15,000905.SH,5495.5571,5497.0842,5441.3548,5446.6557,110124989.0,121525793558.0,0.9632
409,2024-05-16,000905.SH,5461.1077,5475.3735,5408.1251,5424.6652,122108119.0,133148761562.0,1.068
408,2024-05-17,000905.SH,5418.6575,5493.2007,5409.7047,5491.8944,126916168.0,139244609265.0,1.1097
407,2024-05-20,000905.SH,5496.7904,5536.662,5484.358,5523.5013,144971448.0,163572079873.0,1.2671
406,2024-05-21,000905.SH,5511.4838,5513.4235,5460.975,5478.9131,108691192.0,123832374659.0,0.9494
405,2024-05-22,000905.SH,5472.0098,5486.3049,5455.0766,5468.6068,113057782.0,126572719199.0,0.9874
404,2024-05-23,000905.SH,5448.9403,5448.9403,5352.3934,5362.3053,126657569.0,135749197020.0,1.1061
403,2024-05-24,000905.SH,5348.51,5400.1594,5311.4888,5313.4546,106564175.0,117396142025.0,0.9306
402,2024-05-27,000905.SH,5325.8508,5373.1116,5284.5055,5371.3693,115643229.0,124785634505.0,1.0082
401,2024-05-28,000905.SH,5363.33,5365.473,5310.3183,5316.1286,110965373.0,120979080988.0,0.9674
400,2024-05-29,000905.SH,5308.593,5361.744,5305.9631,5328.3064,104361267.0,112762595772.0,0.9096
399,2024-05-30,000905.SH,5316.3983,5349.688,5296.4925,5308.66,107350187.0,114757614217.0,0.9355
398,2024-05-31,000905.SH,5310.7218,5357.021,5308.5403,5308.5403,104151147.0,113019704335.0,0.9076
397,2024-06-03,000905.SH,5300.7869,5316.3352,5232.688,5274.0687,126968515.0,129543758978.0,1.1064
396,2024-06-04,000905.SH,5263.2256,5352.2839,5247.5837,5341.9496,108083144.0,117835610769.0,0.9419
