number,time,thscode,open,high,low,close,amount,volume
1917,2018-04-20,ICZL.CFE,5939.8000000000,5950.4000000000,5802.0000000000,5837.0000000000,1414399.0480000000,12024.0000000000
1916,2018-04-23,ICZL.CFE,5852.2000000000,5881.6000000000,5692.0000000000,5779.2000000000,1303647.9600000000,11262.0000000000
1915,2018-04-24,ICZL.CFE,5781.4000000000,5935.8000000000,5781.4000000000,5913.2000000000,1333130.1200000001,11338.0000000000
1914,2018-04-25,ICZL.CFE,5895.0000000000,5933.0000000000,5882.2000000000,5913.0000000000,1049938.8319999999,8883.0000000000
1913,2018-04-26,ICZL.CFE,5908.0000000000,5928.4000000000,5796.0000000000,5806.4000000000,1222416.5840000000,10446.0000000000
1912,2018-04-27,ICZL.CFE,5836.0000000000,5855.6000000000,5769.2000000000,5852.2000000000,1263245.2800000000,10844.0000000000
1911,2018-05-02,ICZL.CFE,5860.2000000000,5887.4000000000,5781.0000000000,5827.8000000000,1093550.9280000001,9384.0000000000
1910,2018-05-03,ICZL.CFE,5815.0000000000,5919.4000000000,5744.0000000000,5892.4000000000,1354949.6080000000,11627.0000000000
1909,2018-05-04,ICZL.CFE,5887.2000000000,5921.8000000000,5861.4000000000,5881.0000000000,1073759.1720000000,9115.0000000000
1908,2018-05-07,ICZL.CFE,5911.0000000000,6024.6000000000,5891.2000000000,6001.0000000000,1143340.2160000000,9567.0000000000
1907,2018-05-08,ICZL.CFE,6018.0000000000,6033.8000000000,5992.4000000000,6028.6000000000,984506.3400000000,8181.0000000000
1906,2018-05-09,ICZL.CFE,6027.6000000000,6041.8000000000,5983.0000000000,6011.0000000000,844870.0040000000,7028.0000000000
1905,2018-05-10,ICZL.CFE,6020.0000000000,6054.0000000000,5973.8000000000,6036.4000000000,963066.8600000000,8003.0000000000
1904,2018-05-11,ICZL.CFE,6039.6000000000,6047.4000000000,5980.6000000000,5993.0000000000,1016180.1600000000,8459.0000000000
1903,2018-05-14,ICZL.CFE,5999.0000000000,6020.2000000000,5939.8000000000,5964.0000000000,1007360.7280000000,8415.0000000000
1902,2018-05-15,ICZL.CFE,5976.6000000000,6026.2000000000,5948.8000000000,6020.0000000000,1133991.2879999999,9470.0000000000
1901,2018-05-16,ICZL.CFE,6018.6000000000,6046.8000000000,5993.8000000000,6012.6000000000,1089049.8240000000,9047.0000000000
1900,2018-05-17,ICZL.CFE,6010.4000000000,6020.4000000000,5960.0000000000,5975.0000000000,974444.9320000000,8136.0000000000
1899,2018-05-18,ICZL.CFE,5925.0000000000,5980.0000000000,5884.6000000000,5975.2000000000,1362856.8799999999,11485.0000000000
1898,2018-05-21,ICZL.CFE,6015.0000000000,6069.0000000000,6013.6000000000,6027.4000000000,1259791.3000000000,10421.0000000000
1897,2018-05-22,ICZL.CFE,6028.2000000000,6072.8000000000,6020.2000000000,6066.0000000000,1005053.9640000000,8316.0000000000
1896,2018-05-23,ICZL.CFE,6060.0000000000,6060.0000000000,5975.2000000000,5992.4000000000,1262504.9480000001,10502.0000000000
1895,2018-05-24,ICZL.CFE,5995.2000000000,6008.0000000000,5950.2000000000,5966.8000000000,1030132.7280000000,8614.0000000000
1894,2018-05-25,ICZL.CFE,5961.2000000000,5966.6000000000,5863.4000000000,5874.8000000000,1163368.9320000000,9843.0000000000
1893,2018-05-28,ICZL.CFE,5883.6000000000,5928.4000000000,5836.4000000000,5878.4000000000,1161898.2000000000,9884.0000000000
1892,2018-05-29,ICZL.CFE,5871.0000000000,5908.8000000000,5791.0000000000,5794.4000000000,1255485.8000000000,10724.0000000000
1891,2018-05-30,ICZL.CFE,5743.2000000000,5748.8000000000,5645.0000000000,5653.2000000000,1371674.6520000000,12024.0000000000
1890,2018-05-31,ICZL.CFE,5698.0000000000,5749.6000000000,5652.0000000000,5738.0000000000,1237450.8400000001,10843.0000000000
1889,2018-06-01,ICZL.CFE,5717.8000000000,5729.6000000000,5621.2000000000,5664.0000000000,1131800.6359999999,9966.0000000000
1888,2018-06-04,ICZL.CFE,5682.0000000000,5693.8000000000,5628.8000000000,5671.0000000000,1110290.2840000000,9799.0000000000
1887,2018-06-05,ICZL.CFE,5672.4000000000,5774.6000000000,5672.4000000000,5770.2000000000,1183452.4280000001,10344.0000000000
1886,2018-06-06,ICZL.CFE,5773.2000000000,5773.2000000000,5725.8000000000,5765.6000000000,1019136.3639999999,8861.0000000000
1885,2018-06-07,ICZL.CFE,5779.8000000000,5799.0000000000,5707.0000000000,5732.0000000000,1105981.0200000000,9629.0000000000
1884,2018-06-08,ICZL.CFE,5721.8000000000,5726.8000000000,5608.4000000000,5658.6000000000,1218108.9839999999,10768.0000000000
1883,2018-06-11,ICZL.CFE,5645.0000000000,5678.8000000000,5588.0000000000,5639.2000000000,1270360.8280000000,11261.0000000000
1882,2018-06-12,ICZL.CFE,5642.4000000000,5704.8000000000,5592.6000000000,5686.8000000000,1359470.8119999999,12016.0000000000
1881,2018-06-13,ICZL.CFE,5673.4000000000,5684.8000000000,5598.8000000000,5603.0000000000,1239423.8520000000,10973.0000000000
1880,2018-06-14,ICZL.CFE,5579.6000000000,5657.4000000000,5570.2000000000,5594.0000000000,1053063.4199999999,9388.0000000000
1879,2018-06-15,ICZL.CFE,5542.4000000000,5562.8000000000,5298.2000000000,5436.6000000000,1354382.9160000000,12403.0000000000
1878,2018-06-19,ICZL.CFE,5359.6000000000,5359.8000000000,4952.2000000000,5057.8000000000,1394929.2600000000,13418.0000000000
1877,2018-06-20,ICZL.CFE,5050.0000000000,5188.0000000000,5028.0000000000,5142.2000000000,1271550.0759999999,12454.0000000000
1876,2018-06-21,ICZL.CFE,5155.0000000000,5199.0000000000,4995.6000000000,5010.0000000000,1409028.6120000000,13828.0000000000
1875,2018-06-22,ICZL.CFE,4989.0000000000,5127.0000000000,4964.2000000000,5110.8000000000,1390260.2960000001,13724.0000000000
1874,2018-06-25,ICZL.CFE,5138.6000000000,5158.8000000000,5028.8000000000,5028.8000000000,1183744.1399999999,11600.0000000000
1873,2018-06-26,ICZL.CFE,5015.0000000000,5138.2000000000,5001.8000000000,5095.0000000000,1389023.1280000000,13682.0000000000
1872,2018-06-27,ICZL.CFE,5099.0000000000,5154.2000000000,4996.2000000000,5001.0000000000,1424152.7600000000,14010.0000000000
1871,2018-06-28,ICZL.CFE,5011.2000000000,5119.6000000000,4982.4000000000,5007.2000000000,1342455.1359999999,13275.0000000000
1870,2018-06-29,ICZL.CFE,5030.0000000000,5205.2000000000,5002.2000000000,5185.4000000000,1452641.3200000001,14201.0000000000
1869,2018-07-02,ICZL.CFE,5176.6000000000,5225.0000000000,5037.0000000000,5100.0000000000,1475405.5600000001,14354.0000000000
1868,2018-07-03,ICZL.CFE,5116.2000000000,5180.6000000000,4992.0000000000,5144.0000000000,1590201.3080000000,15603.0000000000
1867,2018-07-04,ICZL.CFE,5131.0000000000,5150.0000000000,5043.0000000000,5085.4000000000,1364116.4240000001,13396.0000000000
1866,2018-07-05,ICZL.CFE,5065.2000000000,5091.4000000000,4919.6000000000,4920.2000000000,1573544.6000000001,15688.0000000000
1865,2018-07-06,ICZL.CFE,4941.6000000000,5047.6000000000,4852.0000000000,4948.0000000000,1746283.1200000001,17594.0000000000
1864,2018-07-09,ICZL.CFE,4991.6000000000,5091.0000000000,4988.0000000000,5088.0000000000,1290192.7840000000,12790.0000000000
1863,2018-07-10,ICZL.CFE,5098.6000000000,5124.8000000000,5051.2000000000,5115.0000000000,1222206.8720000000,12007.0000000000
1862,2018-07-11,ICZL.CFE,5003.8000000000,5048.8000000000,4919.0000000000,5008.8000000000,1544970.8359999999,15491.0000000000
1861,2018-07-12,ICZL.CFE,5018.0000000000,5190.8000000000,5017.8000000000,5178.4000000000,1615300.1720000000,15754.0000000000
1860,2018-07-13,ICZL.CFE,5178.4000000000,5209.4000000000,5152.0000000000,5191.0000000000,1108601.8559999999,10698.0000000000
1859,2018-07-16,ICZL.CFE,5197.2000000000,5220.8000000000,5152.0000000000,5199.2000000000,1231789.4879999999,11888.0000000000
1858,2018-07-17,ICZL.CFE,5199.0000000000,5203.0000000000,5116.4000000000,5184.4000000000,1372493.9720000001,13293.0000000000
1857,2018-07-18,ICZL.CFE,5209.8000000000,5232.0000000000,5150.0000000000,5159.2000000000,1285968.7279999999,12391.0000000000
1856,2018-07-19,ICZL.CFE,5169.0000000000,5187.0000000000,5081.2000000000,5119.4000000000,956670.8440000000,9317.0000000000
1855,2018-07-20,ICZL.CFE,5040.0000000000,5165.4000000000,5031.4000000000,5145.2000000000,1450696.0360000001,14232.0000000000
1854,2018-07-23,ICZL.CFE,5117.6000000000,5208.4000000000,5114.0000000000,5191.0000000000,1327255.4560000000,12866.0000000000
1853,2018-07-24,ICZL.CFE,5195.0000000000,5328.0000000000,5195.0000000000,5299.0000000000,1419428.0160000001,13444.0000000000
1852,2018-07-25,ICZL.CFE,5306.6000000000,5332.8000000000,5281.0000000000,5297.8000000000,1031408.5280000000,9731.0000000000
1851,2018-07-26,ICZL.CFE,5297.8000000000,5308.0000000000,5241.6000000000,5261.6000000000,1125472.3440000000,10676.0000000000
1850,2018-07-27,ICZL.CFE,5270.2000000000,5279.8000000000,5205.0000000000,5230.0000000000,1173079.5440000000,11181.0000000000
1849,2018-07-30,ICZL.CFE,5217.0000000000,5245.2000000000,5138.0000000000,5140.4000000000,1244645.6159999999,12004.0000000000
1848,2018-07-31,ICZL.CFE,5145.0000000000,5205.8000000000,5130.0000000000,5157.4000000000,1116455.5400000000,10809.0000000000
1847,2018-08-01,ICZL.CFE,5188.0000000000,5239.8000000000,5056.0000000000,5074.8000000000,1448370.0120000001,14046.0000000000
1846,2018-08-02,ICZL.CFE,5066.6000000000,5075.8000000000,4832.4000000000,4946.4000000000,1622696.0120000001,16415.0000000000
1845,2018-08-03,ICZL.CFE,4950.2000000000,4991.0000000000,4870.0000000000,4878.2000000000,1293365.9600000000,13124.0000000000
1844,2018-08-06,ICZL.CFE,4885.0000000000,4908.8000000000,4755.2000000000,4806.0000000000,1394841.4920000001,14422.0000000000
1843,2018-08-07,ICZL.CFE,4817.2000000000,4944.4000000000,4767.8000000000,4929.0000000000,1415894.6560000000,14565.0000000000
1842,2018-08-08,ICZL.CFE,4919.4000000000,4922.2000000000,4827.2000000000,4855.4000000000,1338090.5800000001,13709.0000000000
1841,2018-08-09,ICZL.CFE,4846.6000000000,5031.4000000000,4833.2000000000,4977.0000000000,1558833.2200000000,15715.0000000000
1840,2018-08-10,ICZL.CFE,4988.2000000000,5027.6000000000,4967.0000000000,5012.8000000000,1115523.8040000000,11164.0000000000
1839,2018-08-13,ICZL.CFE,4971.6000000000,5080.0000000000,4931.4000000000,5046.4000000000,1406847.4120000000,14081.0000000000
1838,2018-08-14,ICZL.CFE,5046.4000000000,5052.2000000000,4997.2000000000,5036.8000000000,1249361.4520000000,12435.0000000000
1837,2018-08-15,ICZL.CFE,5037.0000000000,5037.0000000000,4897.2000000000,4926.0000000000,1264795.2879999999,12757.0000000000
1836,2018-08-16,ICZL.CFE,4864.2000000000,4951.8000000000,4830.2000000000,4871.0000000000,1022239.5680000000,10442.0000000000
1835,2018-08-17,ICZL.CFE,4879.0000000000,4896.6000000000,4701.0000000000,4738.0000000000,1390558.2080000001,14459.0000000000
1834,2018-08-20,ICZL.CFE,4746.0000000000,4797.0000000000,4684.6000000000,4783.6000000000,1460738.1320000000,15399.0000000000
1833,2018-08-21,ICZL.CFE,4788.8000000000,4876.0000000000,4760.2000000000,4825.0000000000,1438755.6200000001,14917.0000000000
1832,2018-08-22,ICZL.CFE,4817.2000000000,4829.0000000000,4772.8000000000,4806.0000000000,1204238.7439999999,12547.0000000000
1831,2018-08-23,ICZL.CFE,4799.6000000000,4859.2000000000,4745.8000000000,4826.2000000000,1673679.0680000000,17385.0000000000
1830,2018-08-24,ICZL.CFE,4810.2000000000,4847.0000000000,4775.2000000000,4809.4000000000,1299623.0680000000,13512.0000000000
1829,2018-08-27,ICZL.CFE,4835.6000000000,4947.0000000000,4820.2000000000,4931.4000000000,1380999.8799999999,14100.0000000000
1828,2018-08-28,ICZL.CFE,4942.8000000000,4957.4000000000,4910.0000000000,4936.8000000000,1060458.8119999999,10748.0000000000
1827,2018-08-29,ICZL.CFE,4934.6000000000,4937.6000000000,4883.0000000000,4918.2000000000,1086996.0719999999,11076.0000000000
1826,2018-08-30,ICZL.CFE,4918.0000000000,4923.2000000000,4826.4000000000,4846.0000000000,1249868.1200000001,12858.0000000000
1825,2018-08-31,ICZL.CFE,4822.0000000000,4836.6000000000,4757.0000000000,4783.4000000000,1339610.3119999999,13960.0000000000
1824,2018-09-03,ICZL.CFE,4767.0000000000,4822.8000000000,4715.4000000000,4819.6000000000,1322740.2000000000,13878.0000000000
1823,2018-09-04,ICZL.CFE,4814.6000000000,4895.2000000000,4798.2000000000,4857.6000000000,1337940.4600000000,13815.0000000000
1822,2018-09-05,ICZL.CFE,4850.0000000000,4867.2000000000,4781.2000000000,4785.0000000000,1216408.7360000000,12599.0000000000
1821,2018-09-06,ICZL.CFE,4775.4000000000,4837.6000000000,4740.0000000000,4767.8000000000,1331002.8080000000,13886.0000000000
1820,2018-09-07,ICZL.CFE,4788.0000000000,4865.0000000000,4720.2000000000,4765.0000000000,1586560.1359999999,16556.0000000000
1819,2018-09-10,ICZL.CFE,4760.0000000000,4770.8000000000,4673.0000000000,4684.2000000000,1232559.1080000000,13075.0000000000
1818,2018-09-11,ICZL.CFE,4687.2000000000,4735.0000000000,4653.8000000000,4694.4000000000,1285011.6760000000,13708.0000000000
1817,2018-09-12,ICZL.CFE,4694.4000000000,4728.4000000000,4656.2000000000,4675.0000000000,1320884.0800000001,14078.0000000000
1816,2018-09-13,ICZL.CFE,4726.8000000000,4769.0000000000,4636.8000000000,4718.0000000000,1548245.1680000001,16472.0000000000
1815,2018-09-14,ICZL.CFE,4722.6000000000,4726.4000000000,4653.4000000000,4654.4000000000,1263930.6880000001,13491.0000000000
1814,2018-09-17,ICZL.CFE,4633.4000000000,4634.2000000000,4574.2000000000,4602.8000000000,1219750.5040000000,13249.0000000000
1813,2018-09-18,ICZL.CFE,4588.6000000000,4698.4000000000,4581.6000000000,4679.4000000000,1591344.3880000000,17179.0000000000
1812,2018-09-19,ICZL.CFE,4679.0000000000,4783.2000000000,4667.0000000000,4734.4000000000,1459198.0800000001,15449.0000000000
1811,2018-09-20,ICZL.CFE,4737.4000000000,4774.8000000000,4730.8000000000,4743.6000000000,861084.8080000000,9068.0000000000
1810,2018-09-21,ICZL.CFE,4729.2000000000,4829.2000000000,4700.2000000000,4827.8000000000,1512024.7160000000,15878.0000000000
1809,2018-09-25,ICZL.CFE,4786.0000000000,4813.0000000000,4753.2000000000,4793.2000000000,1124620.5800000001,11759.0000000000
1808,2018-09-26,ICZL.CFE,4805.0000000000,4851.6000000000,4767.6000000000,4800.0000000000,1384459.8240000000,14400.0000000000
1807,2018-09-27,ICZL.CFE,4802.4000000000,4818.0000000000,4746.2000000000,4764.6000000000,1095246.4399999999,11455.0000000000
1806,2018-09-28,ICZL.CFE,4772.2000000000,4827.0000000000,4733.6000000000,4820.4000000000,1263053.6120000000,13211.0000000000
1805,2018-10-08,ICZL.CFE,4722.0000000000,4741.6000000000,4640.4000000000,4654.8000000000,1162067.8080000000,12383.0000000000
1804,2018-10-09,ICZL.CFE,4664.2000000000,4690.0000000000,4606.2000000000,4624.8000000000,1126634.4240000001,12130.0000000000
1803,2018-10-10,ICZL.CFE,4631.2000000000,4670.0000000000,4578.2000000000,4639.2000000000,1288323.1480000000,13905.0000000000
1802,2018-10-11,ICZL.CFE,4499.0000000000,4506.0000000000,4243.0000000000,4258.2000000000,1579008.0400000000,17959.0000000000
1801,2018-10-12,ICZL.CFE,4281.6000000000,4303.8000000000,4135.0000000000,4267.2000000000,1574494.7279999999,18588.0000000000
1800,2018-10-15,ICZL.CFE,4273.0000000000,4324.8000000000,4171.0000000000,4178.4000000000,1382322.3119999999,16255.0000000000
1799,2018-10-16,ICZL.CFE,4185.2000000000,4219.8000000000,4067.2000000000,4100.4000000000,1341010.9280000001,16173.0000000000
1798,2018-10-17,ICZL.CFE,4150.8000000000,4165.2000000000,4026.8000000000,4120.6000000000,1442998.4080000001,17563.0000000000
1797,2018-10-18,ICZL.CFE,4109.0000000000,4111.4000000000,4018.4000000000,4033.2000000000,963813.4800000000,11869.0000000000
1796,2018-10-19,ICZL.CFE,3949.0000000000,4118.2000000000,3937.8000000000,4080.4000000000,1392162.6960000000,17297.0000000000
1795,2018-10-22,ICZL.CFE,4150.0000000000,4373.2000000000,4140.0000000000,4317.6000000000,1641584.1240000001,19186.0000000000
1794,2018-10-23,ICZL.CFE,4318.6000000000,4342.6000000000,4182.0000000000,4219.6000000000,1440148.3959999999,16897.0000000000
1793,2018-10-24,ICZL.CFE,4218.6000000000,4288.8000000000,4173.4000000000,4209.8000000000,1426240.6440000001,16874.0000000000
1792,2018-10-25,ICZL.CFE,4100.0000000000,4230.4000000000,4072.4000000000,4226.0000000000,1527043.7360000000,18457.0000000000
1791,2018-10-26,ICZL.CFE,4249.8000000000,4283.4000000000,4172.4000000000,4199.8000000000,1365270.9199999999,16170.0000000000
1790,2018-10-29,ICZL.CFE,4206.4000000000,4227.2000000000,4104.0000000000,4156.0000000000,1212282.5800000001,14534.0000000000
1789,2018-10-30,ICZL.CFE,4145.2000000000,4232.4000000000,4060.0000000000,4189.6000000000,1569772.3319999999,18897.0000000000
1788,2018-10-31,ICZL.CFE,4202.6000000000,4305.0000000000,4185.2000000000,4252.0000000000,1477630.6640000001,17378.0000000000
1787,2018-11-01,ICZL.CFE,4301.0000000000,4375.0000000000,4273.8000000000,4280.0000000000,1547140.7360000000,17894.0000000000
1786,2018-11-02,ICZL.CFE,4411.0000000000,4447.6000000000,4341.6000000000,4436.0000000000,1784777.6720000000,20299.0000000000
1785,2018-11-05,ICZL.CFE,4421.2000000000,4463.0000000000,4350.6000000000,4430.2000000000,1576525.1560000000,17885.0000000000
1784,2018-11-06,ICZL.CFE,4413.4000000000,4445.0000000000,4365.6000000000,4439.2000000000,1290678.7679999999,14661.0000000000
1783,2018-11-07,ICZL.CFE,4443.0000000000,4488.0000000000,4388.0000000000,4388.4000000000,1619922.2320000001,18236.0000000000
1782,2018-11-08,ICZL.CFE,4447.6000000000,4448.0000000000,4366.2000000000,4370.8000000000,1348064.2560000001,15305.0000000000
1781,2018-11-09,ICZL.CFE,4347.8000000000,4401.6000000000,4338.4000000000,4368.8000000000,1185292.4280000001,13550.0000000000
1780,2018-11-12,ICZL.CFE,4368.0000000000,4496.2000000000,4354.4000000000,4487.2000000000,1317744.2640000000,14855.0000000000
1779,2018-11-13,ICZL.CFE,4440.0000000000,4606.8000000000,4439.8000000000,4571.0000000000,1598772.0880000000,17653.0000000000
1778,2018-11-14,ICZL.CFE,4576.8000000000,4612.4000000000,4533.0000000000,4552.6000000000,1406935.4480000001,15405.0000000000
1777,2018-11-15,ICZL.CFE,4543.6000000000,4628.8000000000,4543.6000000000,4620.0000000000,1051637.9639999999,11467.0000000000
1776,2018-11-16,ICZL.CFE,4625.0000000000,4710.6000000000,4602.8000000000,4647.8000000000,1823889.4839999999,19604.0000000000
1775,2018-11-19,ICZL.CFE,4657.0000000000,4683.6000000000,4594.6000000000,4659.4000000000,1645272.2600000000,17760.0000000000
1774,2018-11-20,ICZL.CFE,4627.6000000000,4635.0000000000,4512.4000000000,4520.0000000000,1961091.6640000001,21435.0000000000
1773,2018-11-21,ICZL.CFE,4480.0000000000,4557.0000000000,4449.2000000000,4536.2000000000,1722653.2400000000,19133.0000000000
1772,2018-11-22,ICZL.CFE,4550.0000000000,4574.8000000000,4484.4000000000,4523.0000000000,1560868.3600000001,17226.0000000000
1771,2018-11-23,ICZL.CFE,4514.0000000000,4521.0000000000,4327.6000000000,4328.2000000000,1719281.3000000000,19515.0000000000
1770,2018-11-26,ICZL.CFE,4338.0000000000,4371.6000000000,4283.6000000000,4315.8000000000,1557546.4399999999,17973.0000000000
1769,2018-11-27,ICZL.CFE,4347.6000000000,4378.6000000000,4307.0000000000,4344.2000000000,1443246.2720000001,16618.0000000000
1768,2018-11-28,ICZL.CFE,4342.4000000000,4419.0000000000,4272.4000000000,4398.0000000000,1789677.6599999999,20530.0000000000
1767,2018-11-29,ICZL.CFE,4447.0000000000,4447.0000000000,4296.6000000000,4312.2000000000,1613305.0519999999,18424.0000000000
1766,2018-11-30,ICZL.CFE,4303.6000000000,4360.0000000000,4238.0000000000,4328.2000000000,1689451.2840000000,19625.0000000000
1765,2018-12-03,ICZL.CFE,4488.6000000000,4524.0000000000,4419.0000000000,4472.0000000000,2144857.7519999999,23921.0000000000
1764,2018-12-04,ICZL.CFE,4458.8000000000,4528.0000000000,4452.2000000000,4514.6000000000,2205644.3999999999,24564.0000000000
1763,2018-12-05,ICZL.CFE,4429.8000000000,4526.0000000000,4429.0000000000,4470.0000000000,2751067.8040000000,30742.0000000000
1762,2018-12-06,ICZL.CFE,4429.0000000000,4460.0000000000,4372.0000000000,4388.2000000000,2647802.2719999999,30017.0000000000
1761,2018-12-07,ICZL.CFE,4408.6000000000,4419.8000000000,4381.8000000000,4386.0000000000,1850117.2239999999,21037.0000000000
1760,2018-12-10,ICZL.CFE,4362.2000000000,4384.6000000000,4325.0000000000,4336.6000000000,1936756.3000000000,22266.0000000000
1759,2018-12-11,ICZL.CFE,4356.4000000000,4389.0000000000,4338.0000000000,4387.2000000000,2056601.7679999999,23570.0000000000
1758,2018-12-12,ICZL.CFE,4401.0000000000,4407.6000000000,4359.8000000000,4371.8000000000,2159304.4160000002,24639.0000000000
1757,2018-12-13,ICZL.CFE,4384.8000000000,4472.8000000000,4354.4000000000,4430.2000000000,2700518.0240000002,30522.0000000000
1756,2018-12-14,ICZL.CFE,4420.2000000000,4431.0000000000,4315.6000000000,4329.6000000000,2350155.4879999999,26842.0000000000
1755,2018-12-17,ICZL.CFE,4320.0000000000,4342.6000000000,4273.0000000000,4321.2000000000,2358959.5800000001,27345.0000000000
1754,2018-12-18,ICZL.CFE,4305.0000000000,4344.4000000000,4241.6000000000,4295.2000000000,2747681.9720000001,32004.0000000000
1753,2018-12-19,ICZL.CFE,4301.0000000000,4305.0000000000,4233.6000000000,4236.2000000000,2148683.7119999998,25171.0000000000
1752,2018-12-20,ICZL.CFE,4231.0000000000,4276.8000000000,4217.8000000000,4264.0000000000,1769424.6680000001,20814.0000000000
1751,2018-12-21,ICZL.CFE,4222.4000000000,4236.0000000000,4157.6000000000,4206.0000000000,2563567.1639999999,30552.0000000000
1750,2018-12-24,ICZL.CFE,4193.4000000000,4266.4000000000,4183.2000000000,4255.0000000000,2395196.7799999998,28278.0000000000
1749,2018-12-25,ICZL.CFE,4209.8000000000,4234.4000000000,4085.0000000000,4195.2000000000,3129288.3360000001,37636.0000000000
1748,2018-12-26,ICZL.CFE,4198.8000000000,4229.0000000000,4158.0000000000,4189.0000000000,2200599.2319999998,26253.0000000000
1747,2018-12-27,ICZL.CFE,4258.2000000000,4258.2000000000,4125.8000000000,4131.0000000000,2372436.6080000000,28285.0000000000
1746,2018-12-28,ICZL.CFE,4143.0000000000,4181.4000000000,4119.2000000000,4120.4000000000,2384141.6839999999,28777.0000000000
1745,2019-01-02,ICZL.CFE,4135.0000000000,4147.0000000000,4086.0000000000,4096.8000000000,2035499.5120000001,24735.0000000000
1744,2019-01-03,ICZL.CFE,4100.0000000000,4169.0000000000,4077.6000000000,4086.6000000000,2367978.8520000000,28810.0000000000
1743,2019-01-04,ICZL.CFE,4062.0000000000,4208.8000000000,4058.0000000000,4207.8000000000,2786707.8280000002,33671.0000000000
1742,2019-01-07,ICZL.CFE,4210.0000000000,4293.8000000000,4196.6000000000,4268.6000000000,2604874.4640000002,30648.0000000000
1741,2019-01-08,ICZL.CFE,4260.0000000000,4286.0000000000,4248.8000000000,4270.8000000000,1970843.8440000000,23085.0000000000
1740,2019-01-09,ICZL.CFE,4288.6000000000,4363.6000000000,4265.0000000000,4273.8000000000,2861622.6560000000,33159.0000000000
1739,2019-01-10,ICZL.CFE,4271.4000000000,4327.0000000000,4262.6000000000,4277.4000000000,2334695.5480000000,27192.0000000000
1738,2019-01-11,ICZL.CFE,4292.4000000000,4320.0000000000,4252.8000000000,4312.0000000000,2496637.0839999998,29081.0000000000
1737,2019-01-14,ICZL.CFE,4312.0000000000,4332.0000000000,4274.6000000000,4290.2000000000,2008074.5079999999,23373.0000000000
1736,2019-01-15,ICZL.CFE,4291.4000000000,4363.6000000000,4266.4000000000,4351.4000000000,2726958.6519999998,31618.0000000000
1735,2019-01-16,ICZL.CFE,4346.8000000000,4373.0000000000,4328.0000000000,4341.0000000000,2079782.0919999999,23920.0000000000
1734,2019-01-17,ICZL.CFE,4338.2000000000,4356.0000000000,4297.6000000000,4307.4000000000,1888200.8799999999,21840.0000000000
1733,2019-01-18,ICZL.CFE,4303.6000000000,4352.0000000000,4279.8000000000,4341.0000000000,2500941.3199999998,28956.0000000000
1732,2019-01-21,ICZL.CFE,4349.6000000000,4404.4000000000,4340.0000000000,4360.0000000000,2224648.2400000002,25465.0000000000
1731,2019-01-22,ICZL.CFE,4356.0000000000,4358.8000000000,4275.6000000000,4294.2000000000,1972430.5560000001,22851.0000000000
1730,2019-01-23,ICZL.CFE,4290.6000000000,4318.2000000000,4276.2000000000,4302.6000000000,1887028.0279999999,21956.0000000000
1729,2019-01-24,ICZL.CFE,4308.0000000000,4368.4000000000,4274.0000000000,4330.8000000000,2354269.5639999998,27224.0000000000
1728,2019-01-25,ICZL.CFE,4336.6000000000,4362.0000000000,4305.2000000000,4310.0000000000,2225484.2480000001,25670.0000000000
1727,2019-01-28,ICZL.CFE,4339.0000000000,4378.8000000000,4286.0000000000,4291.6000000000,2106237.1800000002,24321.0000000000
1726,2019-01-29,ICZL.CFE,4291.0000000000,4291.6000000000,4177.0000000000,4242.4000000000,2489737.1519999998,29386.0000000000
1725,2019-01-30,ICZL.CFE,4215.0000000000,4268.2000000000,4200.6000000000,4201.8000000000,2004739.1720000000,23662.0000000000
1724,2019-01-31,ICZL.CFE,4210.0000000000,4246.6000000000,4137.2000000000,4183.6000000000,2240060.7999999998,26675.0000000000
1723,2019-02-01,ICZL.CFE,4200.0000000000,4315.8000000000,4200.0000000000,4313.2000000000,2451721.3280000002,28819.0000000000
1722,2019-02-11,ICZL.CFE,4318.0000000000,4413.4000000000,4314.8000000000,4406.8000000000,1939998.6320000000,22228.0000000000
1721,2019-02-12,ICZL.CFE,4398.8000000000,4462.8000000000,4398.6000000000,4433.4000000000,2007711.8080000000,22654.0000000000
1720,2019-02-13,ICZL.CFE,4439.8000000000,4537.2000000000,4426.0000000000,4512.0000000000,2187490.4679999999,24426.0000000000
1719,2019-02-14,ICZL.CFE,4501.4000000000,4561.4000000000,4496.0000000000,4533.8000000000,1436879.7679999999,15894.0000000000
1718,2019-02-15,ICZL.CFE,4526.8000000000,4556.0000000000,4491.4000000000,4502.6000000000,2749874.4879999999,30372.0000000000
1717,2019-02-18,ICZL.CFE,4540.2000000000,4687.4000000000,4539.6000000000,4677.0000000000,3140541.2200000002,34027.0000000000
1716,2019-02-19,ICZL.CFE,4692.8000000000,4718.4000000000,4614.4000000000,4659.0000000000,4011215.1239999998,42944.0000000000
1715,2019-02-20,ICZL.CFE,4679.0000000000,4682.8000000000,4618.0000000000,4652.0000000000,3283850.4840000002,35271.0000000000
1714,2019-02-21,ICZL.CFE,4650.0000000000,4762.4000000000,4636.2000000000,4662.0000000000,4283266.0159999998,45667.0000000000
1713,2019-02-22,ICZL.CFE,4651.0000000000,4807.0000000000,4650.2000000000,4804.8000000000,4128615.1800000002,43822.0000000000
